League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
INDONESIA - LIGA 1,23/09/2024,05:30,Persib Bandung,Persija Jakarta,1.88,3.15,4.15,1.82,1.88,1.62,2.02,H,D,A,O,O,O,N,Y,Y
INDONESIA - LIGA 1,23/09/2024,05:30,Persis Solo,Persik Kediri,1.85,3.25,4.2,1.7,1.93,1.57,2.1,H,D,A,O,O,O,N,Y,Y
VIETNAM - V.LEAGUE 1,23/09/2024,08:00,Nam Dinh,Quang Nam,1.45,4.45,5.7,1.53,2.18,1.7,1.93,D,D,D,U,U,O,Y,N,Y
INDONESIA - LIGA 1,23/09/2024,09:00,Barito Putera,Borneo,4.05,3.4,1.82,1.75,1.95,1.62,2.02,H,D,A,O,O,O,N,Y,Y
ARMENIA - PREMIER LEAGUE,23/09/2024,10:00,Ararat Yerevan,Van,2.2,3.05,3.05,1.98,1.65,1.8,1.96,H,A,A,U,U,U,N,Y,Y
ROMANIA - LIGA 2,23/09/2024,10:00,CSM Slatina,CSM Resita,1.93,3.35,3.85,2.3,1.57,2.1,1.65,A,D,A,O,U,U,N,Y,N
UZBEKISTAN - SUPER LEAGUE,23/09/2024,11:00,Nasaf Qarshi,OKMK,1.9,3.25,3.9,2.15,1.55,1.98,1.65,D,A,H,O,U,U,N,Y,Y
SERBIA - PRVA LIGA,23/09/2024,11:00,Smederevo,Zemun,1.55,3.4,5.8,2.32,1.47,2.51,1.5,D,H,H,O,O,O,Y,N,N
INDIA - ISL,23/09/2024,11:00,Mohun Bagan,North East Utd,1.45,4.2,5.75,1.57,2.35,1.73,2.0,A,H,H,O,O,U,Y,N,Y
SERBIA - PRVA LIGA,23/09/2024,11:00,Vrsac,Sloboda,1.95,3.0,3.8,2.35,1.47,2.14,1.67,D,H,H,O,O,O,Y,N,N
BULGARIA - PARVA LIGA,23/09/2024,11:30,Krumovgrad,Botev Vratsa,1.85,3.5,4.1,2.2,1.65,2.0,1.73,A,A,D,U,O,U,N,N,N
SERBIA - PRVA LIGA,23/09/2024,12:00,Radnik,Radnicki S. Mitrovica,1.6,3.2,5.7,2.73,1.33,2.48,1.51,D,H,H,O,O,O,Y,N,N
SERBIA - PRVA LIGA,23/09/2024,12:00,Trayal Krusevac,Mladost GAT,3.55,3.0,2.02,2.27,1.5,2.03,1.75,D,H,H,O,O,O,Y,N,N
ARMENIA - PREMIER LEAGUE,23/09/2024,12:00,Shirak Gyumri,Alashkert,3.6,3.45,1.85,1.87,1.78,1.77,2.0,H,A,A,U,U,U,N,Y,Y
SERBIA - SUPER LIGA,23/09/2024,12:00,Radnicki 1923,Tekstilac Odzaci,1.34,4.7,8.25,1.57,2.27,1.85,1.87,A,A,A,U,O,U,Y,N,Y
ROMANIA - LIGA 1,23/09/2024,12:00,UTA Arad,Poli Iasi,1.91,3.1,4.0,2.25,1.62,2.0,1.73,D,D,H,O,U,O,N,N,Y
GHANA - PREMIER LEAGUE,23/09/2024,12:00,Dreams,Heart of Lions,1.65,3.15,5.3,2.55,1.38,2.35,1.56,H,H,A,U,U,U,N,N,N
RUSSIA - PREMIER LEAGUE,23/09/2024,12:30,Akhmat Grozny,Krylya Sovetov,2.34,3.61,3.23,1.87,2.08,1.65,2.18,A,H,A,O,U,O,N,Y,Y
MALTA - PREMIER LEAGUE,23/09/2024,13:00,Melita,Birkirkara,6.0,4.15,1.47,1.78,1.93,1.9,1.72,D,H,D,O,U,O,Y,N,Y
SWEDEN - SUPERETTAN,23/09/2024,14:00,Sandviken,Degerfors,2.25,3.5,2.75,1.67,2.15,1.57,2.25,H,D,H,O,U,U,N,Y,Y
SWEDEN - SUPERETTAN,23/09/2024,14:00,Sundsvall,Oster,4.33,3.75,1.7,1.73,2.08,1.7,2.05,H,D,H,O,U,U,N,Y,Y
SWEDEN - ALLSVENSKAN,23/09/2024,14:00,Goteborg,Halmstad,1.55,4.33,5.5,1.73,2.08,1.8,1.95,D,H,A,U,U,O,Y,N,Y
GEORGIA - CRYSTALBET EROVNULI LIGA,23/09/2024,14:00,Dinamo Batumi,Dinamo Tbilisi,1.88,3.25,3.65,1.93,1.72,1.81,1.95,D,A,H,U,O,O,N,Y,N
SWEDEN - SUPERETTAN,23/09/2024,14:00,Oddevold,Orebro,2.3,3.4,2.8,1.93,1.93,1.7,2.05,H,D,H,O,U,U,N,Y,Y
SERBIA - SUPER LIGA,23/09/2024,14:00,Partizan,Crvena zvezda,6.5,3.65,1.53,1.82,1.91,1.83,1.87,A,A,A,U,O,U,Y,N,Y
BULGARIA - PARVA LIGA,23/09/2024,14:00,Arda,Botev Plovdiv,2.55,3.4,2.63,2.15,1.67,1.83,1.83,A,A,D,U,O,U,N,N,N
SWITZERLAND - CHALLENGE LEAGUE,23/09/2024,14:30,Xamax,Stade Nyonnais,1.91,3.7,3.5,1.55,2.3,1.52,2.37,A,D,H,O,O,U,N,N,Y
SWITZERLAND - CHALLENGE LEAGUE,23/09/2024,14:30,Wil,Thun,2.9,3.4,2.25,1.65,2.15,1.52,2.37,A,D,H,O,O,U,N,N,Y
ROMANIA - LIGA 1,23/09/2024,15:00,Unirea Slobozia,FC Rapid Bucuresti,4.5,3.4,1.75,2.1,1.7,2.0,1.73,D,D,H,O,U,O,N,N,Y
PERU - LIGA 1,23/09/2024,15:00,Alianza Atl.,Comerciantes Unidos,1.48,4.0,6.0,1.9,1.95,2.0,1.73,H,D,H,U,O,U,Y,Y,N
NETHERLANDS - EERSTE DIVISIE,23/09/2024,15:00,Jong AZ,De Graafschap,2.6,3.8,2.4,1.4,2.88,1.33,3.25,D,A,A,U,U,U,N,N,N
NETHERLANDS - EERSTE DIVISIE,23/09/2024,15:00,Jong Utrecht,Cambuur,3.3,3.75,2.0,1.6,2.3,1.53,2.38,D,A,A,U,U,U,N,N,N
ARGENTINA - PRIMERA NACIONAL,23/09/2024,15:00,San Telmo,Defensores Unidos,1.8,3.1,5.5,2.4,1.53,2.2,1.62,A,A,H,U,U,U,N,N,Y
ARGENTINA - PRIMERA NACIONAL,23/09/2024,15:00,Def. de Belgrano,Almirante Brown,1.8,3.0,5.5,3.4,1.33,2.75,1.4,A,A,H,U,U,U,N,N,Y
SWITZERLAND - CHALLENGE LEAGUE,23/09/2024,15:15,Aarau,Schaffhausen,2.2,3.6,2.87,1.55,2.3,1.47,2.5,A,D,H,O,O,U,N,N,Y
MALTA - PREMIER LEAGUE,23/09/2024,15:15,Marsaxlokk,Mosta,1.75,3.5,4.35,2.02,1.62,1.98,1.65,D,H,D,O,U,O,Y,N,Y
ITALY - SERIE C,23/09/2024,15:30,Pescara,Perugia,1.85,3.55,3.95,1.78,1.98,1.7,2.05,D,H,D,U,U,O,N,Y,N
SPAIN - LALIGA2,23/09/2024,15:30,Huesca,Cordoba,2.5,2.88,3.2,2.88,1.4,2.25,1.57,A,D,D,O,U,U,N,Y,N
ARGENTINA - PRIMERA NACIONAL,23/09/2024,15:35,Temperley,Aldosivi,2.1,3.0,4.0,3.4,1.33,2.63,1.44,A,A,H,U,U,U,N,N,Y
ITALY - SERIE C,23/09/2024,15:45,Spal,Carpi,1.72,3.5,4.65,1.98,1.78,1.87,1.83,D,H,D,U,U,O,N,Y,N
ITALY - SERIE C,23/09/2024,15:45,Rimini,AC Milan U23,2.42,3.25,2.8,1.88,1.85,1.7,2.05,D,H,D,U,U,O,N,Y,N
IRELAND - PREMIER DIVISION,23/09/2024,15:45,Shamrock Rovers,Bohemians,1.67,3.6,4.5,1.85,2.0,1.8,1.95,H,A,D,O,U,U,N,N,N
IRELAND - PREMIER DIVISION,23/09/2024,15:45,Drogheda,Galway,2.55,3.5,2.4,2.1,1.7,1.95,1.8,H,A,D,O,U,U,N,N,N
ENGLAND - LEAGUE TWO,23/09/2024,16:00,Fleetwood,Morecambe,1.57,3.8,6.0,1.85,2.0,1.83,1.83,A,H,A,O,O,U,Y,Y,Y
PORTUGAL - LIGA PORTUGAL,23/09/2024,16:15,Boavista,Benfica,11.0,6.0,1.25,1.67,2.15,2.2,1.62,D,A,A,O,O,U,Y,Y,N
ICELAND - BESTA DEILD KARLA,23/09/2024,16:15,Valur,Stjarnan,1.7,4.2,4.0,1.33,3.05,1.37,2.85,D,H,D,U,O,U,N,N,Y
ICELAND - BESTA DEILD KARLA,23/09/2024,16:15,Breidablik,Akranes,1.52,4.5,5.0,1.37,2.87,1.45,2.55,D,H,D,U,O,U,N,N,Y
PERU - LIGA 1,23/09/2024,17:15,Cajamarca,Carlos Mannucci,1.53,3.8,6.0,1.83,2.03,1.83,1.83,H,D,H,U,O,U,Y,Y,N
PARAGUAY - PRIMERA DIVISION,23/09/2024,18:30,2 de Mayo,Sol de America,1.95,3.2,3.6,2.2,1.65,1.91,1.8,A,D,D,U,U,O,Y,N,Y
BRAZIL - SERIE B,23/09/2024,18:30,Paysandu PA,Sport Recife,2.4,3.2,3.1,2.1,1.7,1.83,1.83,A,D,A,U,U,O,N,Y,Y
ARGENTINA - LIGA PROFESIONAL,23/09/2024,18:45,Sarmiento Junin,Central Cordoba,2.4,2.9,3.3,3.1,1.36,2.38,1.53,H,A,D,O,U,O,Y,N,N
PERU - LIGA 1,23/09/2024,19:30,Sport Huancayo,Los Chankas,1.8,3.5,4.1,1.88,1.98,1.8,1.91,H,D,H,U,O,U,Y,Y,N
ARGENTINA - PRIMERA NACIONAL,23/09/2024,21:00,Chaco For Ever,Atletico Atlanta,2.3,2.8,3.6,3.5,1.3,2.63,1.44,A,A,H,U,U,U,N,N,Y
BRAZIL - SERIE B,23/09/2024,21:00,Santos,Novorizontino,1.67,3.5,5.5,2.4,1.53,2.5,1.5,A,D,A,U,U,O,N,Y,Y
PARAGUAY - PRIMERA DIVISION,23/09/2024,21:00,Sp. Luqueno,General Caballero JLM,1.85,3.2,4.1,2.35,1.57,2.1,1.67,A,D,D,U,U,O,Y,N,Y
ARGENTINA - LIGA PROFESIONAL,23/09/2024,21:00,Velez Sarsfield,Estudiantes L.P.,1.9,3.1,4.5,2.5,1.5,2.2,1.62,H,A,D,O,U,O,Y,N,N
ARGENTINA - LIGA PROFESIONAL,23/09/2024,21:00,Banfield,Ind. Rivadavia,2.0,3.1,4.33,2.88,1.4,2.25,1.57,H,A,D,O,U,O,Y,N,N
ECUADOR - LIGA PRO,23/09/2024,21:00,U. Catolica,Delfin,1.4,4.33,8.5,1.83,1.98,2.1,1.67,D,H,D,O,U,O,N,N,Y
BRAZIL - SERIE B,23/09/2024,21:30,Brusque,Amazonas,2.7,2.75,3.0,2.88,1.4,2.25,1.57,A,D,A,U,U,O,N,Y,Y
ARGENTINA - PRIMERA NACIONAL,23/09/2024,21:30,Racing Cordoba,Talleres (R.E),2.0,3.0,4.33,2.88,1.4,2.38,1.53,A,A,H,U,U,U,N,N,Y
PERU - LIGA 1,23/09/2024,22:00,FBC Melgar,Grau,1.4,4.2,7.0,1.93,1.93,2.0,1.73,H,D,H,U,O,U,Y,Y,N
COSTA RICA - PRIMERA DIVISION,23/09/2024,22:00,San Carlos,AD Santos,1.36,4.33,7.0,1.6,2.3,1.83,1.83,H,H,A,O,U,U,N,N,N
MEXICO - LIGA MX,22/09/2024,22:05,Santos Laguna,Toluca,5.75,4.33,1.53,1.44,2.7,1.53,2.38,H,D,H,O,U,O,N,Y,N
MEXICO - LIGA MX,22/09/2024,22:10,Juarez,U.A.N.L.- Tigres,3.9,3.8,1.9,1.7,2.1,1.62,2.2,H,D,H,O,U,O,N,Y,N
COLOMBIA - PRIMERA A,23/09/2024,22:10,Bucaramanga,Atl. Nacional,3.2,3.0,2.4,2.6,1.48,2.2,1.62,A,A,H,O,O,O,Y,N,N
COLOMBIA - PRIMERA A,22/09/2024,22:30,Junior,Aguilas,1.95,3.1,4.33,2.7,1.44,2.25,1.57,A,A,H,O,O,O,Y,N,N
PANAMA - LPF,23/09/2024,22:30,Independiente,Tauro,2.35,2.95,3.05,2.2,1.53,1.88,1.72,H,H,D,O,O,O,Y,N,Y
