Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-10-21,11:00,EGYPT 1,Pyramids,Pharco,1.31,10.25,4.6,1.8,1.9,2.42,1.5,D,D,A,O,U,U,Y,Y,N
2025-10-21,11:30,ITALY 3,Inter U23,Renate,1.75,4.35,3.3,1.6,2.2,2.1,1.65,A,D,A,O,U,U,N,Y,Y
2025-10-21,12:00,ESTONIA 1,Flora,Narva,1.67,3.95,3.85,2.15,1.55,1.57,2.16,H,A,A,U,O,O,N,Y,Y
2025-10-21,12:00,ESTONIA 1,Parnu JK Vaprus,Kuressaare,1.5,4.85,4.15,2.32,1.45,1.59,2.13,H,A,A,U,O,O,N,Y,Y
2025-10-21,13:45,EUROPA CHAMPIONS LEAGUE,Barcelona,Olympiacos Piraeus,1.2,13.0,7.0,3.0,1.4,1.95,1.8,D,A,H,O,O,O,N,Y,N
2025-10-21,13:45,EUROPA CHAMPIONS LEAGUE,Kairat Almaty,Pafos,2.7,2.7,3.1,1.67,2.2,1.91,1.91,D,A,H,O,O,O,N,Y,N
2025-10-21,14:30,FRANCE 3,Versailles,Dijon,2.75,2.67,2.85,1.52,2.22,1.85,1.75,D,H,D,O,U,U,N,N,Y
2025-10-21,14:30,FRANCE 3,Villefranche,Orleans,3.75,1.98,3.15,1.62,2.02,1.82,1.78,D,H,D,O,U,U,N,N,Y
2025-10-21,14:30,FRANCE 3,Bourg en Bresse,Fleury-Merogis,3.55,2.15,2.92,1.5,2.25,1.93,1.7,D,H,D,O,U,U,N,N,Y
2025-10-21,14:30,FRANCE 3,Aubagne,Valenciennes,2.8,2.47,3.05,1.6,2.05,1.78,1.82,D,H,D,O,U,U,N,N,Y
2025-10-21,14:30,FRANCE 3,Paris 13 Atl.,Stade Briochin,2.07,3.7,3.0,1.53,2.18,1.9,1.72,D,H,D,O,U,U,N,N,Y
2025-10-21,14:30,FRANCE 3,Quevilly Rouen,Sochaux,3.45,2.2,2.9,1.6,2.07,1.78,1.82,D,H,D,O,U,U,N,N,Y
2025-10-21,14:30,FRANCE 3,Concarneau,Chateauroux,1.95,3.9,3.1,1.62,2.02,1.8,1.8,D,H,D,O,U,U,N,N,Y
2025-10-21,15:00,FRANCE 3,Caen,Rouen,2.37,2.95,3.0,1.65,2.0,1.75,1.87,D,H,D,O,U,U,N,N,Y
2025-10-21,15:00,NETHERLANDS 2,Maastricht,Vitesse,2.32,2.57,3.6,2.25,1.62,1.53,2.38,A,H,A,O,U,O,N,Y,Y
2025-10-21,15:00,NETHERLANDS 2,Den Bosch,Helmond,2.15,2.82,3.5,2.15,1.67,1.57,2.25,A,H,A,O,U,O,N,Y,Y
