League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
MEXICO - LIGA MX,13/05/2024,00:10,Monterrey,U.A.N.L.- Tigres,2.38,3.5,2.9,1.75,2.05,1.62,2.2,D,A,D,U,U,U,N,N,N
UKRAINE - PREMIER LEAGUE,13/05/2024,07:00,Kryvbas,Zhytomyr,1.83,3.25,4.3,2.0,1.65,1.85,1.75,A,A,H,O,U,O,Y,N,N
UKRAINE - PREMIER LEAGUE,13/05/2024,09:30,Kolos Kovalivka,LNZ Cherkasy,2.22,2.92,3.35,2.35,1.47,2.0,1.65,A,A,H,O,U,O,Y,N,N
SERBIA - SUPER LIGA,13/05/2024,11:00,Novi Pazar,Sp. Subotica,2.18,3.2,3.25,2.05,1.72,1.78,1.93,H,D,A,U,U,U,Y,Y,N
BULGARIA - PARVA LIGA,13/05/2024,11:45,Etar,Lok. Sofia,5.25,3.6,1.7,2.15,1.67,2.1,1.67,D,A,H,U,U,O,N,Y,Y
UKRAINE - PREMIER LEAGUE,13/05/2024,12:00,FK Zorya Luhansk,Veres-Rivne,1.85,3.4,3.9,1.88,1.82,1.72,1.88,A,A,H,O,U,O,Y,N,N
SERBIA - PRVA LIGA,13/05/2024,12:00,Mladost GAT,Sloboda,1.78,3.4,4.0,2.05,1.62,1.95,1.81,A,D,D,U,U,U,Y,Y,N
FINLAND - YKKONEN,13/05/2024,12:30,JJK Jyvaskyla,KPV Kokkola,2.15,3.75,2.63,1.48,2.6,1.41,2.81,A,H,H,O,O,U,N,Y,Y
SERBIA - SUPER LIGA,13/05/2024,13:00,Radnicki Nis,IMT Novi Beograd,2.15,3.25,3.25,2.07,1.7,1.85,1.87,H,D,A,U,U,U,Y,Y,N
SERBIA - SUPER LIGA,13/05/2024,13:00,Javor,Vozdovac,2.27,3.05,3.2,2.22,1.62,1.9,1.82,H,D,A,U,U,U,Y,Y,N
POLAND - DIVISION 1,13/05/2024,13:00,Legnica,Podbeskidzie,1.83,3.5,3.8,1.85,2.0,1.8,1.91,H,D,D,U,U,U,N,N,N
ITALY - SERIE A,13/05/2024,13:30,Lecce,Udinese,3.25,3.1,2.38,2.3,1.62,1.95,1.8,D,H,D,O,O,U,N,N,Y
POLAND - EKSTRAKLASA,13/05/2024,14:00,Radomiak Radom,Ruch Chorzow,2.05,3.3,3.5,1.98,1.88,1.8,1.95,A,D,A,O,O,U,Y,N,N
DENMARK - 1ST DIVISION,13/05/2024,14:00,Hobro,Vendsyssel,2.7,3.5,2.4,1.75,2.05,1.62,2.2,A,H,A,O,U,O,N,N,N
SERBIA - PRVA LIGA,13/05/2024,14:00,Metalac,Kolubara,1.95,3.05,3.7,2.25,1.5,2.04,1.74,A,D,D,U,U,U,Y,Y,N
SERBIA - PRVA LIGA,13/05/2024,14:00,Dubocica,Vrsac,2.32,2.75,3.15,2.54,1.43,2.1,1.7,A,D,D,U,U,U,Y,Y,N
SWEDEN - ALLSVENSKAN,13/05/2024,14:10,Goteborg,Malmo FF,5.25,3.8,1.65,1.83,2.03,1.8,1.95,D,A,A,O,O,U,Y,N,N
BULGARIA - PARVA LIGA,13/05/2024,14:15,Botev Vratsa,Hebar,1.85,3.25,4.5,2.1,1.7,1.91,1.8,D,A,H,U,U,O,N,Y,Y
ROMANIA - LIGA 1,13/05/2024,14:30,Farul Constanta,Univ. Craiova,2.45,3.4,2.45,1.8,2.0,1.62,2.2,H,A,D,O,O,U,Y,N,Y
SERBIA - SUPER LIGA,13/05/2024,15:00,Zeleznicar Pancevo,Radnik,1.44,4.15,7.1,2.0,1.75,2.27,1.57,H,D,A,U,U,U,Y,Y,N
NETHERLANDS - EREDIVISIE,13/05/2024,15:00,NAC Breda,Roda,2.32,3.5,2.82,1.7,2.12,1.55,2.3,A,H,H,O,U,O,N,N,N
BELGIUM - JUPILER PRO LEAGUE,13/05/2024,15:30,Club Brugge KV,Royale Union SG,2.15,3.5,3.2,1.8,2.0,1.67,2.1,H,D,A,O,O,O,Y,N,Y
ITALY - SERIE A,13/05/2024,15:45,Fiorentina,Monza,1.55,4.2,5.75,1.73,2.1,1.8,1.95,D,H,D,O,O,U,N,N,Y
SPAIN - LALIGA,13/05/2024,16:00,Barcelona,Real Sociedad,1.73,3.8,4.75,1.86,2.04,1.8,1.95,H,H,A,U,O,O,N,N,N
ENGLAND - PREMIER LEAGUE,13/05/2024,16:00,Aston Villa,Liverpool,3.8,4.75,1.73,1.36,3.2,1.4,2.75,D,A,D,O,U,O,N,Y,N
PORTUGAL - LIGA PORTUGAL 2,13/05/2024,16:15,Leiria,Academico Viseu,2.05,3.5,3.4,2.05,1.75,1.83,1.83,A,A,D,U,U,U,N,N,Y
PERU - LIGA 1,13/05/2024,16:30,Alianza Atl.,Cienciano,2.15,3.1,3.6,2.15,1.67,1.83,1.83,D,D,H,U,U,O,Y,N,N
ARGENTINA - LIGA PROFESIONAL,13/05/2024,19:00,Gimnasia L.P.,Velez Sarsfield,2.8,3.2,2.6,2.2,1.65,1.91,1.91,A,A,D,U,U,O,N,Y,N
CHILE - PRIMERA DIVISION,13/05/2024,20:00,Union La Calera,U. De Chile,4.75,3.5,1.75,1.93,1.93,1.8,1.91,D,H,A,U,O,O,Y,Y,Y
BRAZIL - SERIE A,13/05/2024,20:00,Sao Paulo,Fluminense,1.8,3.5,4.75,2.15,1.67,2.0,1.75,A,A,H,U,O,U,N,N,N
