Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-03-02,00:10:00,MEXICO - LIGA MX,U.N.A.M.- Pumas,Guadalajara Chivas,3.4,2.38,2.4,3.4,1.85,2.08,1.84,2.06,H,H,D,U,U,O,N,Y,Y
2025-03-02,01:00:00,JAPAN - J2 LEAGUE,Kumamoto,Omiya,2.46,3.0,3.25,3.3,1.88,2.02,1.77,2.14,A,D,D,U,U,O,N,N,Y
2025-03-02,02:00:00,JAPAN - J1 LEAGUE,Nagoya Grampus,Machida,3.2,2.72,2.9,2.82,1.46,2.96,2.28,1.7,A,A,H,O,O,O,Y,Y,N
2025-03-02,02:00:00,JAPAN - J1 LEAGUE,Okayama,Shimizu S-Pulse,3.15,2.64,2.86,2.88,1.59,2.5,1.93,1.89,A,A,H,O,O,O,Y,Y,N
2025-03-02,02:00:00,JAPAN - J1 LEAGUE,Verdy,Gamba Osaka,2.34,3.6,4.0,3.1,1.54,2.64,2.14,1.77,A,A,H,O,O,O,Y,Y,N
2025-03-02,02:00:00,JAPAN - J2 LEAGUE,Iwaki,Tokushima,2.84,2.84,3.05,3.05,1.57,2.56,2.08,1.83,A,D,D,U,U,O,N,N,Y
2025-03-02,02:00:00,JAPAN - J2 LEAGUE,Mito,Ehime,1.86,4.5,4.8,3.7,1.94,1.96,1.85,2.02,A,D,D,U,U,O,N,N,Y
2025-03-02,02:00:00,JAPAN - J2 LEAGUE,Toyama,Kofu,2.86,2.62,2.84,3.3,1.62,2.42,2.0,1.86,A,D,D,U,U,O,N,N,Y
2025-03-02,02:00:00,JAPAN - J2 LEAGUE,Renofa Yamaguchi,Hokkaido Consadole Sapporo,2.86,2.54,2.74,3.4,1.82,2.06,1.83,2.04,A,D,D,U,U,O,N,N,Y
2025-03-02,02:00:00,SOUTH KOREA - K LEAGUE 2,Busan,Gyeongnam,1.82,4.8,5.1,3.65,2.0,1.86,1.81,2.08,D,D,A,O,O,U,Y,N,Y
2025-03-02,02:00:00,SOUTH KOREA - K LEAGUE 2,Hwaseong FC,Asan,3.1,2.36,2.54,3.5,1.91,1.95,1.75,2.16,D,D,A,O,O,U,Y,N,Y
2025-03-02,02:00:00,JAPAN - J1 LEAGUE,Albirex Niigata,Cerezo Osaka,2.32,3.35,3.65,3.35,1.7,2.24,1.91,1.96,A,A,H,O,O,O,Y,Y,N
2025-03-02,02:00:00,SOUTH KOREA - K LEAGUE 1,Daejeon,Suwon FC,2.3,3.4,3.65,3.35,1.79,2.12,1.88,2.02,A,D,A,U,U,U,Y,Y,N
2025-03-02,02:30:00,JAPAN - J1 LEAGUE,Sanfrecce Hiroshima,Fujieda MYFC,1.67,5.4,6.6,3.9,1.8,1.97,1.89,1.83,A,A,H,O,O,O,Y,Y,N
2025-03-02,03:00:00,JAPAN - J1 LEAGUE,Urawa Reds,Kashiwa Reysol,2.3,3.55,3.95,3.2,1.6,2.46,2.06,1.81,A,A,H,O,O,O,Y,Y,N
2025-03-02,03:00:00,AUSTRALIA - A-LEAGUE,WS Wanderers,Perth Glory,1.55,5.8,6.0,5.3,3.45,1.36,1.5,2.8,H,A,D,O,O,U,Y,N,Y
2025-03-02,04:30:00,SOUTH KOREA - K LEAGUE 2,Cheonan City,Bucheon FC 1995,4.5,1.84,1.92,3.75,1.96,1.98,1.86,2.02,D,D,A,O,O,U,Y,N,Y
2025-03-02,04:30:00,SOUTH KOREA - K LEAGUE 1,Gangwon,Jeju Utd,2.12,3.95,4.2,3.35,1.76,2.24,1.95,1.93,A,D,A,U,U,U,Y,Y,N
2025-03-02,04:30:00,CHINA - SUPER LEAGUE,Qingdao West Coast,Wuhan Three Towns,2.42,3.1,3.35,3.4,1.96,1.96,1.75,2.16,D,H,H,O,O,O,N,Y,N
2025-03-02,07:30:00,SPAIN - SEGUNDA RFEF,Espanyol B,Pena Deportiva,2.04,3.4,4.8,1.88,1.48,2.12,1.8,1.71,H,A,D,U,O,O,Y,Y,Y
2025-03-02,07:30:00,SPAIN - SEGUNDA RFEF,La Union,Deportiva Minera,1.83,5.7,7.2,2.94,1.42,2.86,2.42,1.56,H,A,D,U,O,O,Y,Y,Y
2025-03-02,07:30:00,TURKEY - 1. LIG,Bandirmaspor,Umraniyespor,1.78,4.5,5.2,3.8,1.91,1.79,1.89,1.98,H,A,H,O,U,U,Y,N,Y
2025-03-02,07:30:00,ROMANIA - LIGA 2,Hunedoara,FC Botosani,2.26,2.0,4.1,2.92,1.54,2.14,1.83,1.8,A,A,D,U,O,U,N,Y,N
2025-03-02,07:30:00,TURKEY - 1. LIG,Boluspor,Erzurumspor,2.64,2.9,3.2,3.1,1.58,2.44,2.04,1.83,H,A,H,O,U,U,Y,N,Y
2025-03-02,07:30:00,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Tianjin Jinmen Tiger,1.49,6.6,7.8,4.6,2.32,1.65,1.79,2.06,D,H,H,O,O,O,N,Y,N
2025-03-02,07:30:00,TURKEY - SUPER LIG,Rizespor,Alanyaspor,1.89,5.0,5.3,3.5,2.16,1.74,1.71,2.34,H,D,D,U,O,O,Y,Y,N
2025-03-02,07:30:00,ESTONIA - MEISTRILIIGA,Kuressaare,Paide,10.0,1.26,1.33,6.6,3.05,1.38,1.82,1.98,H,A,D,U,O,O,N,N,Y
2025-03-02,08:00:00,SPAIN - SEGUNDA RFEF,Atletico Baleares,Sabadell,2.54,3.15,4.2,2.28,1.21,2.74,1.83,1.47,H,A,D,U,O,O,Y,Y,Y
2025-03-02,08:00:00,PORTUGAL - LIGA PORTUGAL 2,Portimonense,Leixoes,2.52,3.1,3.35,3.1,1.78,2.06,1.77,1.86,D,A,A,O,O,O,N,Y,Y
2025-03-02,08:00:00,SPAIN - SEGUNDA RFEF,CD Ibiza Islas Pitiusas,Mallorca B,1.54,6.8,9.6,3.35,1.48,2.08,2.28,1.57,H,A,D,U,O,O,Y,Y,Y
2025-03-02,08:00:00,SPAIN - SEGUNDA RFEF,Illescas,CD Mostoles,1.82,3.75,6.6,2.74,1.48,2.28,2.12,1.68,H,A,D,U,O,O,Y,Y,Y
2025-03-02,08:00:00,ARMENIA - PREMIER LEAGUE,BKMA,West Armenia,1.31,1.94,140.0,4.0,1.29,1.02,1.05,1.05,A,H,A,O,O,U,Y,Y,N
2025-03-02,08:00:00,SPAIN - SEGUNDA RFEF,Tenerife B,Navalcarnero,1.59,2.56,8.0,3.0,1.66,1.87,1.84,1.79,H,A,D,U,O,O,Y,Y,Y
2025-03-02,08:00:00,SPAIN - SEGUNDA RFEF,Llerenense,CF Talavera,3.25,2.14,2.96,1.76,1.32,2.68,1.8,1.05,H,A,D,U,O,O,Y,Y,Y
2025-03-02,08:00:00,SPAIN - SEGUNDA RFEF,Antoniano,San Fernando CD,2.42,3.2,4.8,2.58,1.29,2.64,1.89,1.44,H,A,D,U,O,O,Y,Y,Y
2025-03-02,08:00:00,SPAIN - SEGUNDA RFEF,Villanovense,UCAM Murcia,3.8,1.94,2.24,3.1,1.33,2.48,2.18,1.57,H,A,D,U,O,O,Y,Y,Y
2025-03-02,08:00:00,SPAIN - SEGUNDA RFEF,Torrent,Terrassa,2.86,2.46,3.4,2.32,1.2,2.48,1.05,1.05,H,A,D,U,O,O,Y,Y,Y
2025-03-02,08:00:00,SPAIN - SEGUNDA RFEF,Numancia,Salmantino,1.41,5.7,11.0,3.15,1.39,2.4,2.12,1.48,H,A,D,U,O,O,Y,Y,Y
2025-03-02,08:00:00,POLAND - DIVISION 1,Chrobry Glogow,Stal Stalowa Wola,2.22,3.3,3.75,3.25,1.69,1.91,1.79,1.94,H,D,D,O,O,O,N,N,Y
