Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2024-12-22,03:00:00,AUSTRALIA - A-LEAGUE,WS Wanderers,Wellington Phoenix,2.2,3.4,3.5,3.85,2.22,1.75,1.6,2.4,A,D,A,U,U,O,Y,Y,Y
2024-12-22,07:30:00,ROMANIA - LIGA 1,Petrolul,Unirea Dej,2.02,4.5,5.3,3.05,1.5,2.66,2.16,1.65,D,H,A,O,U,O,Y,Y,N
2024-12-22,07:30:00,TURKEY - 1. LIG,Keciorengucu,Karagumruk,2.42,2.48,3.0,3.45,1.84,1.74,1.57,2.02,H,A,D,O,U,O,Y,N,Y
2024-12-22,07:30:00,TURKEY - SUPER LIG,Gaziantep,Antalyaspor,2.36,3.3,3.35,3.5,2.02,1.89,1.71,2.26,D,H,H,U,O,U,Y,Y,Y
2024-12-22,07:30:00,SPAIN - SEGUNDA RFEF,Zaragoza B,Alaves B,2.38,2.6,3.7,2.46,1.51,2.16,1.82,1.71,H,H,A,O,O,O,Y,N,Y
2024-12-22,07:30:00,SPAIN - SEGUNDA RFEF,La Union,Linense,1.88,3.85,7.0,2.74,1.4,2.32,1.01,1.01,H,H,A,O,O,O,Y,N,Y
2024-12-22,07:30:00,SPAIN - SEGUNDA RFEF,Getafe B,Cacereno,2.0,3.65,4.9,2.7,1.45,2.1,1.01,1.01,H,H,A,O,O,O,Y,N,Y
2024-12-22,08:00:00,PORTUGAL - LIGA PORTUGAL 2,Pacos Ferreira,Alverca,2.36,3.1,3.55,3.2,1.61,2.16,1.73,1.8,D,D,A,O,O,O,N,Y,Y
2024-12-22,08:00:00,SPAIN - SEGUNDA RFEF,Illescas,Real Madrid C,2.12,3.0,4.8,2.58,1.37,2.42,1.01,1.01,H,H,A,O,O,O,Y,N,Y
2024-12-22,08:00:00,SPAIN - SEGUNDA RFEF,Navalcarnero,San Sebastian Reyes,2.12,2.78,4.2,1.09,1.59,2.0,1.01,1.01,H,H,A,O,O,O,Y,N,Y
2024-12-22,08:00:00,SPAIN - SEGUNDA RFEF,CD Ibiza Islas Pitiusas,Atletico Baleares,2.66,2.34,3.5,2.56,1.4,2.2,1.01,1.01,H,H,A,O,O,O,Y,N,Y
2024-12-22,08:00:00,SPAIN - SEGUNDA RFEF,Atl. Paso,Melilla UD,2.72,2.54,3.2,2.66,1.38,2.78,1.01,1.01,H,H,A,O,O,O,Y,N,Y
2024-12-22,08:00:00,SPAIN - SEGUNDA RFEF,Xerez,UCAM Murcia,3.5,2.04,2.5,2.76,1.4,2.46,1.01,1.01,H,H,A,O,O,O,Y,N,Y
2024-12-22,08:00:00,SPAIN - SEGUNDA RFEF,Almeria II,Orihuela,2.72,2.56,3.3,2.74,1.42,2.4,1.01,1.01,H,H,A,O,O,O,Y,N,Y
2024-12-22,08:00:00,SPAIN - SEGUNDA RFEF,Lleida,Andratx,1.38,8.8,15.0,3.95,1.62,2.18,2.34,1.44,H,H,A,O,O,O,Y,N,Y
