Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-08-06,12:00,EUROPA CHAMPIONS LEAGUE,Kairat Almaty (Kaz),Slovan Bratislava (Svk),2.2,3.3,3.25,1.63,2.14,1.91,1.8,H,D,H,U,O,U,N,N,N
2025-08-06,12:30,FINLAND 2,OLS Oulu,KuPS Akatemia,1.42,4.33,5.5,3.39,1.26,1.44,2.63,D,H,A,O,O,O,Y,Y,N
2025-08-06,12:30,FINLAND 2,KPV Kokkola,Rovaniemi,1.75,3.6,3.75,2.62,1.41,1.44,2.63,D,H,A,O,O,O,Y,Y,N
2025-08-06,12:30,FINLAND 2,JJK Jyvaskyla,EPS,1.8,3.5,3.7,2.62,1.41,1.44,2.63,D,H,A,O,O,O,Y,Y,N
2025-08-06,12:30,FINLAND 2,Mikkeli,Atlantis,1.5,4.75,4.1,2.62,1.41,1.5,2.5,D,H,A,O,O,O,Y,Y,N
2025-08-06,13:00,FINLAND 2,Tampere Utd,Jazz Pori,2.0,2.9,3.7,2.62,1.41,1.4,2.75,D,H,A,O,O,O,Y,Y,N
2025-08-06,13:00,NORWAY 2,Sogndal,Hodd,1.91,3.7,3.7,2.1,1.71,1.62,2.2,D,D,D,O,U,O,N,Y,N
2025-08-06,14:00,EUROPA LEAGUE,RFS (Lat),KuPS (Fin),1.83,4.1,3.3,1.87,1.83,1.73,2.0,D,D,D,U,O,O,Y,Y,Y
2025-08-06,14:00,NORWAY 2,Asane,Lyn,2.55,2.55,3.6,2.2,1.65,1.57,2.25,D,D,D,O,U,O,N,Y,N
2025-08-06,14:00,NORWAY 2,Egersund,Lillestrom,6.0,1.4,5.0,2.85,1.39,1.62,2.2,D,D,D,O,U,O,N,Y,N
2025-08-06,14:00,NORWAY 2,Stabaek,Aalesund,2.9,2.25,3.6,2.26,1.62,1.53,2.38,D,D,D,O,U,O,N,Y,N
2025-08-06,14:00,NORWAY 2,Start,Odd,1.75,3.9,4.2,2.3,1.6,1.62,2.2,D,D,D,O,U,O,N,Y,N
2025-08-06,14:00,NORWAY 2,Ranheim,Moss,1.75,3.8,4.0,2.4,1.53,1.53,2.38,D,D,D,O,U,O,N,Y,N
2025-08-06,14:00,EUROPA CHAMPIONS LEAGUE,Salzburg (Aut),Club Brugge KV (Bel),2.6,2.5,3.6,2.07,1.67,1.62,2.2,H,D,H,U,O,U,N,N,N
2025-08-06,14:30,EUROPA CHAMPIONS LEAGUE,Ludogorets (Bul),Ferencvaros (Hun),2.5,2.88,3.2,1.7,2.02,1.83,1.83,H,D,H,U,O,U,N,N,N
2025-08-06,15:00,ICELAND 1,Afturelding,Vestri,2.02,3.45,3.4,1.93,1.74,1.62,2.15,H,D,H,O,O,U,Y,N,N
2025-08-06,15:30,EUROPA CHAMPIONS LEAGUE,Lech Poznan (Pol),Crvena zvezda (Srb),2.88,2.5,3.2,1.72,2.0,1.8,1.91,H,D,H,U,O,U,N,N,N
2025-08-06,15:45,EUROPA LEAGUE,Rijeka (Cro),Shelbourne (Irl),1.22,11.0,5.75,2.05,1.68,2.5,1.5,D,D,D,U,O,O,Y,Y,Y
2025-08-06,16:00,EUROPA CHAMPIONS LEAGUE,Nice (Fra),Benfica (Por),2.7,2.5,3.5,2.08,1.72,1.62,2.2,H,D,H,U,O,U,N,N,N
2025-08-06,16:00,EUROPA CHAMPIONS LEAGUE,Feyenoord (Ned),Fenerbahce (Tur),2.1,3.1,3.8,2.18,1.61,1.57,2.25,H,D,H,U,O,U,N,N,N
2025-08-06,17:00,PERU 1,Grau,Deportivo Garcilaso,1.6,5.5,3.7,1.83,1.94,1.91,1.8,D,D,H,U,U,U,Y,N,N
2025-08-06,19:00,BRAZIL COPA,Bragantino,Botafogo RJ,2.6,2.7,3.2,1.6,2.2,1.95,1.8,D,H,A,U,O,O,N,N,N
2025-08-06,19:30,PERU 1,Binacional,Alianza Atl.,2.05,3.5,3.4,1.7,2.11,1.91,1.8,D,D,H,U,U,U,Y,N,N
2025-08-06,19:30,BRAZIL COPA,Athletico-PR,Sao Paulo,2.63,2.8,3.1,1.42,2.65,2.2,1.62,D,H,A,U,O,O,N,N,N
2025-08-06,20:00,USA 2,Rhode Island,Detroit,1.85,3.7,3.4,1.69,2.08,1.93,1.78,D,H,A,O,U,U,Y,N,N
2025-08-06,20:30,USA 2,Hartford Athletic,Miami FC,1.72,4.1,3.65,2.08,1.69,1.7,2.05,D,H,A,O,U,U,Y,N,N
2025-08-06,21:30,BRAZIL COPA,Palmeiras,Corinthians,1.57,7.0,3.6,1.58,2.33,2.25,1.57,D,H,A,U,O,O,N,N,N
2025-08-06,21:30,BRAZIL COPA,Fluminense,Internacional,2.3,3.3,3.1,1.48,2.47,2.1,1.67,D,H,A,U,O,O,N,N,N
2025-08-06,23:00,USA 2,Monterey Bay,FC Tulsa,3.2,2.1,3.2,1.69,2.08,1.87,1.83,D,H,A,O,U,U,Y,N,N
