Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-02-10,00:05:00,MEXICO - LIGA MX,Guadalajara Chivas,Club Tijuana,1.7,5.8,5.9,4.0,2.1,1.89,1.87,2.06,D,H,H,O,U,O,N,N,Y
2025-02-10,12:00:00,ROMANIA - LIGA 1,Farul Constanta,Gloria Buzau,1.83,5.3,6.0,3.35,1.78,2.12,1.92,1.9,H,D,H,O,U,O,Y,Y,Y
2025-02-10,12:30:00,BULGARIA - PARVA LIGA,Beroe,Krumovgrad,1.73,6.4,7.8,3.35,1.51,2.62,2.44,1.58,D,D,H,O,O,O,Y,N,N
2025-02-10,13:00:00,GREECE - SUPER LEAGUE,Lamia,Levadiakos,3.25,2.62,2.72,3.05,1.48,2.88,2.24,1.7,D,A,D,U,O,O,N,N,Y
2025-02-10,13:00:00,GREECE - SUPER LEAGUE,Atromitos,Kallithea,1.95,5.0,5.4,3.2,1.52,2.62,2.28,1.67,D,A,D,U,O,O,N,N,Y
2025-02-10,14:00:00,TURKEY - SUPER LIG,Bodrum FK,Goztepe,3.25,2.46,2.56,3.3,1.68,2.32,1.92,1.94,A,H,A,O,U,O,Y,N,Y
2025-02-10,14:00:00,TURKEY - SUPER LIG,Trabzonspor,Eyupspor,1.76,4.8,5.1,4.2,2.4,1.64,1.71,2.34,A,H,A,O,U,O,Y,N,Y
2025-02-10,15:00:00,ROMANIA - LIGA 1,UTA Arad,CFR Cluj,5.5,1.88,1.9,3.45,1.57,2.58,2.2,1.72,H,D,H,O,U,O,Y,Y,Y
2025-02-10,15:00:00,POLAND - EKSTRAKLASA,Puszcza,Zaglebie,2.96,2.78,2.86,3.2,1.85,2.04,1.77,2.16,H,A,H,O,U,O,Y,Y,N
2025-02-10,15:00:00,PORTUGAL - LIGA PORTUGAL 2,Torreense,Vizela,3.35,2.32,2.42,3.35,1.75,2.18,1.94,1.96,D,D,A,U,U,U,N,Y,N
2025-02-10,15:30:00,ISRAEL - LIGAT HA'AL,Maccabi Haifa,Hapoel Haifa,1.35,7.6,11.5,4.5,2.18,1.69,2.0,1.69,A,A,H,U,O,O,Y,N,N
2025-02-10,16:00:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,Excelsior,4.5,1.64,1.69,4.8,2.96,1.44,1.57,2.56,A,D,D,U,U,O,N,N,Y
2025-02-10,16:00:00,NETHERLANDS - EERSTE DIVISIE,Vitesse,FC Emmen,3.0,2.26,2.42,3.8,2.54,1.53,1.52,2.42,A,D,D,U,U,O,N,N,Y
2025-02-10,16:00:00,NETHERLANDS - EERSTE DIVISIE,Eindhoven FC,Cambuur,5.2,1.58,1.64,4.8,3.2,1.37,1.54,2.66,A,D,D,U,U,O,N,N,Y
2025-02-10,16:30:00,SPAIN - LALIGA2,R. Oviedo,Eldense,1.76,6.4,6.8,3.45,1.56,2.54,2.36,1.64,H,H,H,U,U,U,N,N,N
2025-02-10,16:30:00,ITALY - SERIE C,Triestina,Trento,2.06,3.5,4.4,3.1,1.86,1.98,1.81,2.02,H,A,H,U,U,U,N,N,Y
2025-02-10,16:30:00,ITALY - SERIE C,Casertana,Audace Cerignola,4.3,1.81,1.98,3.4,1.61,2.26,2.08,1.7,H,A,H,U,U,U,N,N,Y
2025-02-10,16:30:00,ITALY - SERIE C,Ternana,Arezzo,1.67,5.8,7.8,3.4,1.55,2.06,2.14,1.72,H,A,H,U,U,U,N,N,Y
2025-02-10,16:45:00,FRANCE - LIGUE 2,Caen,Dunkerque,3.1,2.52,2.6,3.4,1.78,2.1,1.86,2.02,A,A,H,O,O,U,N,Y,Y
2025-02-10,16:45:00,ITALY - SERIE A,Inter,Fiorentina,1.49,7.8,8.0,4.8,2.3,1.73,1.99,2.0,D,D,D,U,U,O,Y,Y,N
2025-02-10,17:00:00,SPAIN - LALIGA,Mallorca,Osasuna,2.2,4.3,4.4,3.15,1.51,2.92,2.36,1.71,H,H,D,O,U,O,Y,N,Y
2025-02-10,17:00:00,PERU - LIGA 1,Los Chankas,Deportivo Garcilaso,2.08,3.3,3.85,3.6,2.12,1.73,1.65,2.24,D,A,D,O,O,O,N,Y,Y
2025-02-10,17:15:00,PORTUGAL - LIGA PORTUGAL,Arouca,Rio Ave,1.99,4.4,4.8,3.3,1.77,2.28,1.91,1.96,H,D,A,U,U,O,N,N,Y
