League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
MEXICO - LIGA DE EXPANSION MX,23/08/2024,00:10,Correcaminos,Celaya,3.25,3.3,2.07,1.93,1.78,1.72,1.88,H,H,A,U,O,U,Y,Y,Y
INDONESIA - LIGA 1,23/08/2024,05:30,PSIS Semarang,PSBS Biak Numfor,1.42,4.15,6.7,1.82,1.88,1.98,1.65,D,A,H,O,U,U,N,Y,N
SINGAPORE - PREMIER LEAGUE,23/08/2024,08:45,Balestier Khalsa,Hougang,1.7,4.5,3.4,1.17,5.0,1.22,4.0,H,D,H,O,O,U,N,Y,N
INDONESIA - LIGA 1,23/08/2024,09:00,Persebaya,Barito Putera,1.72,3.1,5.3,1.98,1.75,1.75,1.85,D,A,H,O,U,U,N,Y,N
THAILAND - THAI LEAGUE 1,23/08/2024,09:00,Rayong FC,Muang Thong Utd,4.5,3.9,1.65,1.7,2.07,1.7,2.05,D,A,D,O,U,U,Y,Y,N
ROMANIA - LIGA 2,23/08/2024,11:00,U Craiova 1948,Selimbar,1.98,3.3,3.7,2.15,1.65,1.93,1.78,D,H,H,O,U,U,N,Y,Y
UZBEKISTAN - SUPER LEAGUE,23/08/2024,11:00,Metallurg Bekabad,Din. Samarkand,2.02,3.1,3.7,2.12,1.57,1.9,1.72,A,A,H,U,O,O,Y,N,Y
BELARUS - VYSSHAYA LIGA,23/08/2024,12:00,Slutsk,Vitebsk,2.66,3.35,2.63,2.06,1.77,1.8,1.96,A,A,D,U,U,U,N,N,N
AZERBAIJAN - PREMIER LEAGUE,23/08/2024,12:00,Sabail,Kapaz,2.05,3.35,3.3,1.9,1.82,1.7,1.91,H,H,D,U,U,O,Y,N,Y
QATAR - QSL,23/08/2024,12:30,Al-Gharafa,Al Rayyan,2.7,3.8,2.22,1.38,2.82,1.36,2.92,H,H,A,U,U,O,N,Y,Y
BULGARIA - PARVA LIGA,23/08/2024,13:00,Lok. Sofia,Botev Vratsa,2.15,3.3,3.4,2.35,1.57,2.0,1.73,H,A,D,U,U,O,N,Y,N
FINLAND - YKKONEN,23/08/2024,13:00,Atlantis,Keski-Uusimaa,1.95,3.75,3.0,1.53,2.4,1.5,2.5,A,H,H,O,U,U,Y,Y,Y
ROMANIA - LIGA 1,23/08/2024,13:00,Petrolul,Otelul,2.75,2.88,2.8,2.7,1.44,2.1,1.67,H,H,H,O,U,O,Y,Y,Y
POLAND - EKSTRAKLASA,23/08/2024,13:00,Widzew Lodz,Radomiak Radom,2.3,3.4,3.0,1.93,1.93,1.75,2.0,H,A,D,U,O,U,N,N,Y
MALTA - PREMIER LEAGUE,23/08/2024,13:00,Naxxar,Mosta,2.67,2.87,2.72,2.05,1.62,1.72,1.88,A,A,A,O,U,U,Y,N,Y
AUSTRIA - 2. LIGA,23/08/2024,13:00,Lafnitz,Stripfing,2.32,3.55,2.7,1.45,2.55,1.39,2.77,D,D,A,U,U,O,N,Y,N
AUSTRIA - 2. LIGA,23/08/2024,13:00,Kapfenberg,St. Polten,3.05,3.45,2.15,1.78,1.98,1.65,2.12,D,D,A,U,U,O,N,Y,N
AUSTRIA - 2. LIGA,23/08/2024,13:00,Bregenz,Admira,3.45,3.35,2.05,1.87,1.87,1.7,2.02,D,D,A,U,U,O,N,Y,N
AUSTRIA - 2. LIGA,23/08/2024,13:00,Amstetten,Sturm Graz (Am),1.7,4.2,4.0,1.38,2.82,1.42,2.65,D,D,A,U,U,O,N,Y,N
AUSTRIA - 2. LIGA,23/08/2024,13:00,Horn,A. Lustenau,3.4,3.5,2.0,1.78,1.95,1.65,2.1,D,D,A,U,U,O,N,Y,N
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,23/08/2024,13:10,Damac,Al Khaleej,2.1,3.3,3.1,2.0,1.8,1.8,1.91,D,A,H,U,U,O,N,N,Y
ESTONIA - MEISTRILIIGA,23/08/2024,13:30,Parnu JK Vaprus,Flora,5.6,4.15,1.45,1.65,1.98,1.85,1.91,D,A,A,U,O,U,Y,Y,Y
RUSSIA - PREMIER LEAGUE,23/08/2024,14:00,Rubin Kazan,Dynamo Makhachkala,1.87,3.69,4.76,2.25,1.75,2.02,1.75,A,D,H,U,O,O,N,N,N
SPAIN - LALIGA2,23/08/2024,14:00,Racing Santander,Eibar,2.45,3.1,3.1,2.25,1.62,1.83,1.83,H,H,H,U,U,U,N,Y,Y
BELARUS - VYSSHAYA LIGA,23/08/2024,14:00,Arsenal Dzyarzhynsk,Isloch,3.03,3.34,2.37,2.1,1.74,1.83,1.93,A,A,D,U,U,U,N,N,N
PORTUGAL - LIGA PORTUGAL 2,23/08/2024,14:00,Leiria,Alverca,1.73,3.25,4.33,2.03,1.83,1.83,1.83,A,H,A,U,U,U,N,Y,N
QATAR - QSL,23/08/2024,14:30,Al Ahli Doha,Al Khor,2.15,3.6,3.0,1.62,2.22,1.53,2.35,H,H,A,U,U,O,N,Y,Y
QATAR - QSL,23/08/2024,14:30,Al-Shahaniya,Al Wakra,3.8,3.7,1.83,1.6,2.22,1.55,2.3,H,H,A,U,U,O,N,Y,Y
NETHERLANDS - EERSTE DIVISIE,23/08/2024,15:00,Den Haag,FC Volendam,1.73,4.2,4.0,1.44,2.7,1.5,2.5,H,D,H,O,O,U,N,N,N
NETHERLANDS - EERSTE DIVISIE,23/08/2024,15:00,Oss,Cambuur,3.1,3.6,2.15,1.57,2.35,1.47,2.5,H,D,H,O,O,U,N,N,N
CROATIA - HNL,23/08/2024,15:00,Lok. Zagreb,Sibenik,1.9,3.7,3.9,1.83,2.03,1.73,2.0,D,H,H,O,O,U,N,N,Y
NETHERLANDS - EERSTE DIVISIE,23/08/2024,15:00,Den Bosch,Maastricht,2.1,3.6,3.25,1.6,2.3,1.5,2.5,H,D,H,O,O,U,N,N,N
NETHERLANDS - EERSTE DIVISIE,23/08/2024,15:00,De Graafschap,Jong Utrecht,1.42,4.75,6.5,1.44,2.7,1.57,2.25,H,D,H,O,O,U,N,N,N
BELGIUM - CHALLENGER PRO LEAGUE,23/08/2024,15:00,Lokeren-Temse,Francs Borains,2.1,3.5,3.1,1.7,2.1,1.57,2.25,A,H,A,U,O,U,Y,N,N
NETHERLANDS - EERSTE DIVISIE,23/08/2024,15:00,FC Emmen,Helmond,1.95,3.5,3.8,1.67,2.15,1.58,2.2,H,D,H,O,O,U,N,N,N
ITALY - SERIE C,23/08/2024,15:00,Spal,Ascoli,3.2,2.92,2.35,2.32,1.53,1.95,1.75,H,A,D,O,O,O,Y,N,Y
BELGIUM - CHALLENGER PRO LEAGUE,23/08/2024,15:00,Eupen,Beveren,1.91,3.3,3.7,1.75,2.05,1.67,2.1,A,H,A,U,O,U,Y,N,N
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,23/08/2024,15:00,Al Ahli SC,Al Orubah,1.22,7.0,8.0,1.3,3.4,1.73,2.0,D,A,H,U,U,O,N,N,Y
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,23/08/2024,15:00,Al Qadisiya,Al Fateh,1.6,3.7,5.0,1.62,2.25,1.67,2.1,D,A,H,U,U,O,N,N,Y
BULGARIA - PARVA LIGA,23/08/2024,15:15,Levski Sofia,Hebar,1.09,9.5,21.0,1.48,2.6,3.0,1.36,H,A,D,U,U,O,N,Y,N
MALTA - PREMIER LEAGUE,23/08/2024,15:15,Birkirkara,Zabbar,1.8,3.4,4.1,1.95,1.75,1.8,1.8,A,A,A,O,U,U,Y,N,Y
SWITZERLAND - CHALLENGE LEAGUE,23/08/2024,15:15,Wil,Xamax,2.2,3.6,2.9,1.57,2.25,1.5,2.4,H,A,H,O,U,O,Y,N,Y
POLAND - EKSTRAKLASA,23/08/2024,15:30,Lechia Gdansk,Rakow,4.75,4.0,1.67,1.95,1.9,1.95,1.8,H,A,D,U,O,U,N,N,Y
AUSTRIA - 2. LIGA,23/08/2024,15:30,First Vienna,Floridsdorfer AC,2.25,3.4,2.95,1.78,1.98,1.62,2.15,D,D,A,U,U,O,N,Y,N
POLAND - DIVISION 1,23/08/2024,15:30,Polonia Warszawa,Warta Poznan,2.2,3.25,2.8,2.1,1.7,1.83,1.83,A,D,D,U,O,U,Y,N,Y
IRELAND - PREMIER DIVISION,23/08/2024,15:45,Shelbourne,Bohemians,2.0,3.2,3.6,2.3,1.6,2.0,1.75,H,A,D,O,O,O,Y,Y,Y
NORTHERN IRELAND - NIFL PREMIERSHIP,23/08/2024,15:45,Carrick Rangers,Glentoran,3.4,3.9,1.88,1.57,2.25,1.57,2.27,H,H,H,O,O,O,Y,Y,N
