League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
CHINA - SUPER LEAGUE,30/04/2024,07:00,Shandong Taishan,Nantong Zhiyun,1.33,4.75,11.0,1.83,2.03,2.2,1.62,D,H,A,O,U,O,Y,Y,N
SOUTH KOREA - K LEAGUE 1,30/04/2024,07:30,Suwon FC,Seoul,2.6,3.5,2.55,1.7,2.1,1.57,2.25,H,D,D,O,O,O,Y,N,Y
SOUTH KOREA - K LEAGUE 1,30/04/2024,07:30,Daejeon,Gimcheon Sangmu,2.8,3.1,2.6,2.3,1.6,1.91,1.8,H,D,D,O,O,O,Y,N,Y
CHINA - SUPER LEAGUE,30/04/2024,08:35,Tianjin Jinmen Tiger,Beijing Guoan,3.2,3.4,2.25,1.9,1.95,1.7,2.05,D,H,A,O,U,O,Y,Y,N
CHINA - SUPER LEAGUE,30/04/2024,09:00,Meizhou Hakka,Qingdao West Coast,1.95,3.6,3.8,2.03,1.83,1.91,1.91,D,H,A,O,U,O,Y,Y,N
CHINA - SUPER LEAGUE,30/04/2024,09:00,Zhejiang Professional,Henan Songshan Longmen,1.62,4.33,4.75,1.4,2.88,1.44,2.63,D,H,A,O,U,O,Y,Y,N
SWEDEN - SUPERETTAN,30/04/2024,14:00,Skovde AIK,Oddevold,3.4,3.1,2.0,2.2,1.65,1.95,1.8,D,D,A,U,U,O,Y,N,N
SOUTH AFRICA - PREMIER LEAGUE,30/04/2024,14:30,Cape Town Spurs,Polokwane,3.0,2.92,2.5,2.42,1.5,2.0,1.72,H,D,H,U,U,U,Y,N,N
SOUTH AFRICA - PREMIER LEAGUE,30/04/2024,14:30,Richards Bay,AmaZulu,2.5,2.8,3.1,2.72,1.4,2.2,1.6,H,D,H,U,U,U,Y,N,N
NORTHERN IRELAND - NIFL PREMIERSHIP,30/04/2024,15:45,Institute,Ballymena,3.0,3.75,2.1,1.57,2.25,1.52,2.35,D,D,A,U,O,O,N,N,N
PORTUGAL - LIGA PORTUGAL 2,30/04/2024,15:45,Pacos Ferreira,AVS,2.7,3.4,2.3,1.93,1.93,1.73,2.0,D,D,A,O,U,U,Y,N,N
EUROPE - CHAMPIONS LEAGUE,30/04/2024,16:00,Bayern Munich,Real Madrid,2.25,3.6,3.0,1.67,2.2,1.57,2.25,A,A,H,U,U,U,N,Y,N
ENGLAND - CHAMPIONSHIP,30/04/2024,16:00,Coventry,Ipswich,4.33,4.2,1.7,1.53,2.5,1.53,2.38,A,D,D,O,O,O,N,N,Y
VENEZUELA - LIGA FUTVE,30/04/2024,18:00,Inter de Barinas,La Guaira,2.27,3.0,3.15,2.2,1.53,1.9,1.72,D,A,D,O,U,U,N,Y,Y
ARGENTINA - COPA DE LA LIGA PROFESIONAL,30/04/2024,20:00,Estudiantes L.P.,Boca Juniors,3.1,3.0,2.5,2.6,1.48,2.1,1.67,A,A,H,U,O,U,Y,Y,Y
USA - MLS,30/04/2024,20:30,Philadelphia Union,Seattle Sounders,2.1,3.4,3.5,2.2,1.65,1.95,1.8,A,D,H,O,U,U,N,N,Y
ECUADOR - LIGA PRO,30/04/2024,21:00,Libertad,LDU Quito,5.0,3.8,1.6,1.85,1.95,1.83,1.83,H,D,A,U,O,O,N,N,Y
