League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
SPAIN - LALIGA2,29/04/2024,15:30,Ferrol,Mirandes,1.85,3.25,4.75,2.5,1.5,2.25,1.57,H,A,D,U,O,U,N,N,Y
ITALY - SERIE A,29/04/2024,15:45,Genoa,Cagliari,2.38,3.0,3.4,2.5,1.53,2.0,1.75,D,D,H,O,U,O,N,N,Y
FRANCE - LIGUE 2,29/04/2024,15:45,Dunkerque,Auxerre,4.2,3.6,1.83,1.88,1.98,1.73,2.0,H,H,A,U,U,O,N,N,Y
ENGLAND - CHAMPIONSHIP,29/04/2024,16:00,Preston,Leicester,4.75,4.5,1.6,1.67,2.2,1.73,2.0,A,A,D,O,O,O,N,Y,N
SPAIN - LALIGA,29/04/2024,16:00,Barcelona,Valencia,1.4,4.75,7.0,1.67,2.2,1.95,1.8,D,H,D,O,U,U,Y,N,Y
IRELAND - PREMIER DIVISION,29/04/2024,16:00,Shamrock Rovers,Drogheda,1.33,5.0,7.0,1.62,2.25,1.95,1.8,H,A,A,U,U,O,N,Y,N
FRANCE - NATIONAL,29/04/2024,16:00,Nimes,Red Star,2.3,3.1,3.0,1.93,1.7,1.72,1.9,D,D,D,O,U,O,Y,Y,N
ICELAND - BESTA DEILD KARLA,29/04/2024,16:15,Fylkir,Stjarnan,3.35,3.9,1.9,1.47,2.52,1.45,2.55,A,D,H,U,O,O,Y,N,Y
PORTUGAL - LIGA PORTUGAL,29/04/2024,16:15,Estrela,SC Farense,2.15,3.25,3.6,1.83,2.03,1.62,2.2,D,H,D,U,U,O,Y,N,N
BRAZIL - SERIE B,29/04/2024,19:30,Mirassol,Ceara,2.05,3.3,3.6,2.3,1.6,2.02,1.72,H,H,H,O,U,U,N,Y,Y
BRAZIL - SERIE A,29/04/2024,20:00,Sao Paulo,Palmeiras,2.8,2.9,2.8,2.7,1.44,2.1,1.67,D,A,D,O,O,U,Y,N,Y
URUGUAY - PRIMERA DIVISION,29/04/2024,20:00,Penarol,River Plate,1.36,5.0,7.5,1.98,1.88,2.38,1.53,A,A,D,U,O,O,N,Y,N
PARAGUAY - PRIMERA DIVISION,29/04/2024,20:30,Olimpia Asuncion,Ameliano,2.0,3.3,3.8,2.03,1.78,1.83,1.83,H,A,D,O,O,O,N,N,Y
ECUADOR - LIGA PRO,29/04/2024,21:00,EL Nacional,Delfin,1.83,3.4,4.0,1.95,1.85,1.8,1.91,D,A,A,O,O,U,N,Y,N
CHILE - PRIMERA DIVISION,29/04/2024,21:30,A. Italiano,Cobresal,1.95,3.75,3.6,1.7,2.1,1.62,2.2,A,A,A,O,U,U,N,Y,N
PERU - LIGA 1,29/04/2024,22:00,Cesar Vallejo,Sporting Cristal,3.5,3.5,2.0,1.88,1.98,1.73,2.0,D,D,D,O,U,U,Y,N,N
