Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-07-15,12:00,EUROPA CHAMPIONS LEAGUE,Kairat Almaty (Kaz),O. Ljubljana (Slo),2.35,2.9,3.0,1.66,2.17,1.91,1.8,H,H,D,U,U,O,Y,Y,N
2025-07-15,12:30,EUROPA CHAMPIONS LEAGUE,Lincoln Red Imps (Gib),Vikingur (Fai),1.95,3.3,3.6,2.02,1.77,1.67,2.1,H,H,D,U,U,O,Y,Y,N
2025-07-15,14:00,EUROPA CHAMPIONS LEAGUE,Hamrun (Mlt),Zalgiris (Ltu),2.0,3.3,3.4,1.83,1.94,1.83,1.83,H,H,D,U,U,O,Y,Y,N
2025-07-15,14:00,EUROPA CHAMPIONS LEAGUE,Malmo FF (Swe),Iberia 1999 (Geo),1.3,7.5,5.0,2.18,1.65,2.25,1.57,H,H,D,U,U,O,Y,Y,N
2025-07-15,14:00,EUROPA CHAMPIONS LEAGUE,Milsami (Mda),KuPS (Fin),2.88,2.2,3.4,1.84,1.92,1.73,2.0,H,H,D,U,U,O,Y,Y,N
2025-07-15,14:00,EUROPA CHAMPIONS LEAGUE,RFS (Lat),Levadia (Est),1.45,5.25,4.75,2.35,1.56,1.73,2.0,H,H,D,U,U,O,Y,Y,N
2025-07-15,15:00,EUROPA CHAMPIONS LEAGUE,Differdange (Lux),Drita (Kos),2.45,2.7,3.2,1.7,2.12,1.83,1.83,H,H,D,U,U,O,Y,Y,N
2025-07-15,15:00,EUROPA CHAMPIONS LEAGUE,Shkendija (Mkd),TNS (Wal),1.67,4.75,3.5,1.85,1.92,1.87,1.77,H,H,D,U,U,O,Y,Y,N
2025-07-15,15:30,EUROPA CHAMPIONS LEAGUE,Inter Escaldes (And),FCSB (Rou),7.0,1.36,4.75,2.32,1.58,1.73,2.0,H,H,D,U,U,O,Y,Y,N
2025-07-15,16:00,EUROPA CHAMPIONS LEAGUE,Breidablik (Ice),Egnatia (Alb),1.65,4.75,3.7,1.89,1.87,1.8,1.8,H,H,D,U,U,O,Y,Y,N
2025-07-15,16:00,EUROPA CHAMPIONS LEAGUE,Buducnost (Mne),Noah (Arm),3.5,2.05,3.3,1.76,2.02,1.8,1.91,H,H,D,U,U,O,Y,Y,N
2025-07-15,16:00,EUROPA CHAMPIONS LEAGUE,Zrinjski (Bih),Virtus (San),1.05,34.0,12.0,3.9,1.24,3.25,1.33,H,H,D,U,U,O,Y,Y,N
2025-07-15,19:00,COPA SUDAMERICANA,Central Cordoba (Arg),Cerro Largo (Uru),1.6,6.0,3.6,1.82,1.9,2.0,1.73,D,A,D,U,U,U,N,N,Y
2025-07-15,19:30,BRAZIL 2,Cuiaba,Amazonas,1.62,5.5,3.5,1.47,2.55,2.5,1.5,A,D,A,U,O,O,N,Y,Y
2025-07-15,21:30,COPA SUDAMERICANA,Bahia (Bra),America De Cali (Col),1.53,6.25,4.1,1.91,1.81,2.0,1.73,D,A,D,U,U,U,N,N,Y
2025-07-15,21:30,COPA SUDAMERICANA,Ind. del Valle (Ecu),Vasco (Bra),1.7,5.5,3.6,1.78,1.95,2.0,1.73,D,A,D,U,U,U,N,N,Y
