Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-02-21,05:35:00,AUSTRALIA - A-LEAGUE,Newcastle Jets,Brisbane Roar,2.06,3.7,3.75,3.95,2.66,1.58,1.54,2.74,H,A,D,O,O,U,Y,Y,Y
2025-02-21,07:45:00,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,Botev Vratsa,1.53,6.8,7.4,4.4,2.1,1.75,1.86,1.99,D,H,H,U,O,O,Y,Y,N
2025-02-21,08:30:00,ISRAEL - LIGAT HA'AL,Beitar Jerusalem,Hapoel Jerusalem,1.62,5.5,870.0,3.35,1.99,1.83,0.0,0.0,H,D,H,O,U,O,N,N,Y
2025-02-21,09:00:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,FK Igman Konjic,Sloga Doboj,2.36,2.86,3.3,3.05,1.76,1.92,1.79,2.02,H,H,H,U,O,U,N,Y,Y
2025-02-21,10:00:00,SERBIA - PRVA LIGA,Vrsac,FK Borac Cacak,1.71,4.8,7.8,2.84,1.54,2.18,1.99,1.65,D,A,D,U,U,U,N,Y,Y
2025-02-21,10:00:00,SERBIA - PRVA LIGA,Sloven Ruma,Javor,3.75,1.99,2.42,2.88,1.46,2.42,2.0,1.64,D,A,D,U,U,U,N,Y,Y
2025-02-21,10:15:00,BULGARIA - PARVA LIGA,Beroe,Hebar,1.53,7.4,9.0,3.9,1.67,2.26,2.38,1.6,D,H,H,U,O,O,Y,Y,N
2025-02-21,10:30:00,UKRAINE - PREMIER LEAGUE,Kolos Kovalivka,Ch. Odesa,1.78,5.6,6.6,3.2,1.43,2.88,2.5,1.55,A,H,H,U,O,O,N,N,Y
2025-02-21,11:00:00,SERBIA - SUPER LIGA,Sp. Subotica,Radnicki Nis,2.64,2.7,3.2,2.88,1.67,2.16,1.87,1.92,D,H,H,O,U,O,Y,N,Y
2025-02-21,11:00:00,EGYPT - PREMIER LEAGUE,Enppi,Smouha,3.0,2.94,3.3,2.66,1.35,2.72,1.12,1.05,H,H,H,U,U,U,N,Y,N
2025-02-21,11:00:00,EGYPT - PREMIER LEAGUE,Future FC,Future FC,2.9,2.86,3.1,2.88,1.43,2.66,2.28,1.68,H,H,H,U,U,U,N,Y,N
2025-02-21,11:00:00,CROATIA - PRVA NL,Opatija,Sesvete,1.49,2.9,6.0,2.54,1.66,1.94,1.05,1.05,H,H,H,U,U,O,N,Y,Y
2025-02-21,11:00:00,SERBIA - PRVA LIGA,FK Trayal Krusevac,FK Indjija,1.7,2.16,870.0,2.52,1.17,1.01,1.12,1.05,D,A,D,U,U,U,N,Y,Y
2025-02-21,12:00:00,SERBIA - SUPER LIGA,Tekstilac Odzaci,Radnicki 1923,4.3,1.9,1.98,3.3,1.8,2.0,1.89,2.06,D,H,H,O,U,O,Y,N,Y
2025-02-21,12:00:00,ROMANIA - LIGA 1,FC Hermannstadt,Gloria Buzau,1.79,5.7,6.4,3.4,1.64,2.34,2.14,1.8,D,H,D,O,U,U,Y,Y,N
2025-02-21,12:45:00,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,Spartak Varna,1.44,9.6,11.5,4.4,1.87,2.02,1.12,1.7,D,H,H,U,O,O,Y,Y,N
2025-02-21,13:30:00,SLOVENIA - PRVA LIGA,Nafta Lendava,NK Primorje,2.5,3.25,3.8,2.7,1.49,2.62,2.1,1.73,A,H,A,U,U,U,N,N,N
2025-02-21,14:00:00,CROATIA - HNL,Lok. Zagreb,Varazdin,2.22,3.8,4.2,3.15,1.63,2.34,2.0,1.87,A,D,A,O,U,U,N,Y,Y
2025-02-21,14:00:00,POLAND - DIVISION 1,Polonia Warszawa,Leczna,2.2,2.94,7.8,3.35,1.75,1.82,1.05,1.12,D,D,H,O,U,U,Y,Y,N
2025-02-21,14:00:00,TURKEY - 1. LIG,Manisa FK,Boluspor,2.26,2.84,3.85,3.35,1.61,1.97,1.69,1.12,H,A,H,O,U,U,Y,N,Y
2025-02-21,14:00:00,TURKEY - SUPER LIG,Eyupspor,Besiktas,3.4,2.26,2.3,3.65,2.06,1.84,1.71,2.28,H,D,D,U,O,O,Y,Y,N
2025-02-21,14:00:00,TURKEY - SUPER LIG,Bodrumspor,Hatayspor,1.72,5.6,6.2,3.75,1.84,1.96,1.98,1.9,H,D,D,U,O,O,Y,Y,N
2025-02-21,14:00:00,AUSTRIA - BUNDESLIGA,A. Lustenau,St. Polten,2.9,2.16,2.46,3.6,1.89,1.73,1.05,1.12,D,D,D,U,U,O,Y,Y,Y
2025-02-21,14:00:00,POLAND - EKSTRAKLASA,Piast Gliwice,Stal Mielec,2.04,4.5,5.0,3.05,1.52,2.58,2.16,1.83,A,H,D,O,U,U,Y,Y,Y
2025-02-21,14:00:00,AUSTRIA - BUNDESLIGA,Voitsberg,Bregenz,1.44,3.7,7.6,2.72,1.9,1.67,1.05,2.16,D,D,D,U,U,O,Y,Y,Y
2025-02-21,14:00:00,AUSTRIA - BUNDESLIGA,Stripfing,Amstetten,2.48,2.38,3.0,3.55,1.91,1.78,1.05,1.12,D,D,D,U,U,O,Y,Y,Y
2025-02-21,14:00:00,EGYPT - PREMIER LEAGUE,National Bank Egypt,Al Ittihad,2.18,4.4,5.0,2.76,1.42,3.0,2.32,1.64,H,H,H,U,U,U,N,Y,N
2025-02-21,14:00:00,EGYPT - PREMIER LEAGUE,Petrojet,Haras El Hodood,2.06,4.0,9.4,2.26,1.34,2.66,1.12,1.05,H,H,H,U,U,U,N,Y,N
2025-02-21,14:00:00,AUSTRIA - BUNDESLIGA,Floridsdorfer AC,Kapfenberg,2.46,2.92,3.95,2.52,1.73,1.87,1.05,1.12,D,D,D,U,U,O,Y,Y,Y
2025-02-21,14:00:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Siroki Brijeg,Zrinjski,2.68,1.25,2.06,2.84,1.19,1.09,1.05,1.05,H,H,H,U,O,U,N,Y,Y
