League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
MEXICO - LIGA MX,18/09/2024,00:00,Queretaro,U.A.N.L.- Tigres,5.75,4.1,1.57,1.75,2.05,1.8,1.95,D,D,A,U,U,U,N,N,N
MEXICO - LIGA MX,18/09/2024,00:05,U.N.A.M.- Pumas,Puebla,1.5,4.33,6.25,1.73,2.08,1.91,1.91,D,D,A,U,U,U,N,N,N
INDONESIA - LIGA 1,18/09/2024,05:30,Semen Padang,Barito Putera,2.55,2.92,2.8,1.8,1.91,1.53,2.18,H,D,A,O,O,O,N,Y,Y
INDONESIA - LIGA 1,18/09/2024,05:30,Persik Kediri,Persita,1.75,3.55,4.2,1.7,1.93,1.65,2.0,H,D,A,O,O,O,N,Y,Y
INDONESIA - LIGA 1,18/09/2024,09:00,Persebaya,Persis Solo,1.72,3.25,5.1,1.95,1.75,1.78,1.82,H,D,A,O,O,O,N,Y,Y
ARMENIA - PREMIER LEAGUE,18/09/2024,10:00,Alashkert,FC Gandzasar,1.33,4.65,6.9,1.52,2.22,1.87,1.89,H,D,H,O,U,O,N,Y,Y
ROMANIA - LIGA 2,18/09/2024,11:00,Hunedoara,Selimbar,1.57,3.7,5.9,2.15,1.65,2.18,1.62,H,A,D,U,O,O,Y,Y,N
ESTONIA - MEISTRILIIGA,18/09/2024,11:30,Kalju,Nomme Utd,1.19,5.6,11.25,1.33,2.73,1.87,1.89,D,H,H,U,O,O,Y,Y,N
BULGARIA - PARVA LIGA,18/09/2024,11:30,Slavia Sofia,Ludogorets,7.0,4.33,1.44,1.7,2.1,1.83,1.83,A,D,H,U,U,O,N,Y,N
SLOVENIA - PRVA LIGA,18/09/2024,12:00,Celje,Maribor,2.1,3.4,3.25,1.75,2.0,1.62,2.15,H,H,D,U,U,O,Y,N,N
ARMENIA - PREMIER LEAGUE,18/09/2024,12:00,Urartu,West Armenia,1.1,6.7,19.5,1.53,2.2,2.45,1.52,H,D,H,O,U,O,N,Y,Y
ESTONIA - MEISTRILIIGA,18/09/2024,13:00,Parnu JK Vaprus,Tammeka,3.15,3.05,2.15,1.91,1.7,1.77,2.0,D,H,H,U,O,O,Y,Y,N
