Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-02-06,00:00:00,MEXICO - LIGA MX,Pachuca,Club Leon,1.98,4.3,4.4,3.7,2.06,1.91,1.75,2.14,H,A,A,U,O,O,N,Y,Y
2025-02-06,01:00:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Brisbane Roar,2.42,3.15,3.25,3.6,2.12,1.84,1.67,2.36,H,H,H,O,O,O,Y,Y,Y
2025-02-06,11:00:00,ROMANIA - LIGA 1,Poli Iasi,UTA Arad,2.5,3.2,3.5,3.15,1.72,2.22,1.85,2.0,H,D,H,O,U,O,Y,Y,Y
2025-02-06,11:00:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Future FC,1.67,6.6,7.8,3.3,1.72,2.18,2.0,1.66,A,A,D,O,U,O,N,N,N
2025-02-06,11:00:00,EGYPT - PREMIER LEAGUE,Ghazl El Mahallah,Future FC,3.55,2.52,2.8,2.66,1.34,3.35,2.24,1.57,A,A,D,O,U,O,N,N,N
2025-02-06,13:00:00,ROMANIA - LIGA 1,Sepsi Sf. Gheorghe,Farul Constanta,1.95,4.1,4.7,3.6,1.82,2.08,1.86,2.02,H,D,H,O,U,O,Y,Y,Y
2025-02-06,14:00:00,EGYPT - PREMIER LEAGUE,Al Ahly,Petrojet,1.38,10.5,12.5,4.9,1.9,1.98,2.34,1.55,A,A,D,O,U,O,N,N,N
2025-02-06,15:30:00,ROMANIA - LIGA 1,Petrolul,FCSB,5.4,2.0,2.1,2.96,1.44,2.96,2.34,1.64,H,D,H,O,U,O,Y,Y,Y
2025-02-06,16:30:00,SWITZERLAND - SUPER LEAGUE,Basel,Luzern,1.67,4.9,5.4,4.3,2.72,1.5,1.47,2.32,D,D,H,U,U,O,N,Y,Y
2025-02-06,16:30:00,SWITZERLAND - SUPER LEAGUE,Winterthur,Zurich,3.8,2.08,2.14,3.7,2.06,1.86,1.74,2.18,D,D,H,U,U,O,N,Y,Y
2025-02-06,16:45:00,ENGLAND - LEAGUE TWO,Chesterfield,Doncaster,2.72,2.78,2.86,3.5,1.88,1.97,1.7,2.16,D,H,D,U,O,O,N,N,Y
2025-02-06,17:00:00,ARGENTINA - LIGA PROFESIONAL,Aldosivi,Barracas Central,2.54,3.4,3.55,3.0,1.44,2.96,2.34,1.66,H,D,A,U,O,U,N,Y,Y
2025-02-06,20:00:00,ARGENTINA - LIGA PROFESIONAL,Sarmiento Junin,San Martin de San Juan,2.56,3.7,3.9,2.82,1.39,3.3,2.42,1.63,H,D,A,U,O,U,N,Y,Y
2025-02-06,20:30:00,VENEZUELA - LIGA FUTVE,Estudiantes Merida,Monagas,2.12,3.3,3.9,3.25,1.76,2.06,1.72,1.81,H,D,A,O,O,O,Y,N,Y
