Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2024-11-22,00:00:00,MEXICO - LIGA MX,Club Tijuana,Club America,2.96,2.52,2.56,3.65,2.16,1.84,1.67,2.36,H,D,D,O,U,O,Y,Y,N
2024-11-22,03:30:00,AUSTRALIA - A-LEAGUE,Perth Glory,Western United,3.55,2.06,2.1,4.1,2.6,1.6,1.56,2.64,A,D,D,U,O,O,Y,Y,Y
2024-11-22,06:00:00,AUSTRALIA - A-LEAGUE,Newcastle Jets,Central Coast Mariners,2.94,2.52,2.56,3.65,2.16,1.83,1.68,2.38,A,D,D,U,O,O,Y,Y,Y
2024-11-22,07:00:00,JAPAN - J1 LEAGUE,Urawa Reds,Kawasaki Frontale,2.48,2.64,2.96,3.5,1.71,1.22,1.12,1.12,H,A,D,O,U,O,Y,Y,Y
2024-11-22,08:00:00,ARMENIA - PREMIER LEAGUE,Van,BKMA,1.68,4.2,5.3,4.0,2.48,1.58,1.64,2.28,H,A,D,O,U,U,N,Y,N
2024-11-22,09:00:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,FK Igman Konjic,Zeljeznicar,3.0,2.02,2.76,2.52,1.6,1.97,1.88,1.92,H,H,H,U,O,U,N,Y,Y
2024-11-22,09:30:00,CROATIA - PRVA NL,Sesvete,Dugopolje,1.81,4.6,6.0,3.1,1.6,2.28,2.04,1.75,A,H,D,O,U,O,N,Y,N
2024-11-22,11:00:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Radnik Bijeljina,Zrinjski,7.2,1.42,1.59,3.35,1.34,1.98,1.12,1.55,H,H,H,U,O,U,N,Y,Y
2024-11-22,12:00:00,EGYPT - PREMIER LEAGUE,Future FC,Enppi,3.45,2.82,2.94,2.64,1.33,3.75,2.38,1.58,D,H,H,O,O,U,Y,Y,Y
2024-11-22,12:00:00,BULGARIA - PARVA LIGA,Spartak Varna,Hebar,1.48,9.0,9.8,4.0,1.72,2.26,2.34,1.63,D,A,H,O,U,U,N,Y,N
