League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
ENGLAND - LEAGUE ONE,16/04/2024,15:45,Portsmouth,Barnsley,1.83,3.6,4.33,1.9,1.95,1.75,2.0,A,D,D,O,O,U,Y,N,N
NORTHERN IRELAND - NIFL PREMIERSHIP,16/04/2024,15:45,Glentoran,Larne,3.05,3.6,2.1,1.72,2.05,1.62,2.18,H,D,H,O,U,O,N,N,N
NORTHERN IRELAND - NIFL PREMIERSHIP,16/04/2024,15:45,Crusaders,Cliftonville,2.07,3.6,3.15,1.78,1.98,1.65,2.1,H,D,H,O,U,O,N,N,N
NORTHERN IRELAND - NIFL PREMIERSHIP,16/04/2024,15:45,Newry City,Carrick Rangers,3.9,3.95,1.75,1.62,2.2,1.62,2.15,H,D,H,O,U,O,N,N,N
NORTHERN IRELAND - NIFL PREMIERSHIP,16/04/2024,15:45,Ballymena,Glenavon,2.95,3.55,2.18,1.75,2.0,1.65,2.12,H,D,H,O,U,O,N,N,N
ENGLAND - LEAGUE TWO,16/04/2024,15:45,Colchester,Grimsby,2.2,3.4,3.25,1.93,1.93,1.67,2.1,H,A,H,U,U,U,Y,Y,Y
ENGLAND - LEAGUE TWO,16/04/2024,15:45,Walsall,Swindon,1.85,3.75,4.2,1.65,2.2,1.57,2.25,H,A,H,U,U,U,Y,Y,Y
ENGLAND - LEAGUE TWO,16/04/2024,15:45,Notts Co,Stockport County,4.0,3.8,1.83,1.57,2.35,1.57,2.25,H,A,H,U,U,U,Y,Y,Y
ENGLAND - LEAGUE TWO,16/04/2024,15:45,Mansfield,Accrington,1.33,5.0,9.0,1.44,2.7,1.67,2.1,H,A,H,U,U,U,Y,Y,Y
ENGLAND - LEAGUE TWO,16/04/2024,15:45,Crawley,Barrow,2.55,3.4,2.7,2.0,1.85,1.73,2.0,H,A,H,U,U,U,Y,Y,Y
NORTHERN IRELAND - NIFL PREMIERSHIP,16/04/2024,15:45,Linfield,Coleraine,1.39,4.75,6.6,1.55,2.32,1.78,1.93,H,D,H,O,U,O,N,N,N
ENGLAND - CHAMPIONSHIP,16/04/2024,16:00,Southampton,Preston,1.36,4.75,8.5,1.57,2.38,1.83,1.83,A,H,A,U,O,O,N,Y,Y
EUROPE - CHAMPIONS LEAGUE,16/04/2024,16:00,Dortmund,Atl. Madrid,2.2,3.6,3.1,1.67,2.2,1.57,2.25,A,H,H,O,O,U,N,Y,Y
EUROPE - CHAMPIONS LEAGUE,16/04/2024,16:00,Barcelona,PSG,2.2,3.8,3.0,1.44,2.75,1.4,2.75,A,H,H,O,O,U,N,Y,Y
PORTUGAL - LIGA PORTUGAL,16/04/2024,16:15,Famalicao,Sporting CP,10.0,5.0,1.33,1.7,2.1,2.05,1.7,D,D,A,O,O,U,N,N,N
COLOMBIA - PRIMERA A,16/04/2024,18:00,Envigado,Deportes Tolima,5.25,3.6,1.67,2.08,1.73,2.0,1.73,A,D,H,U,O,U,Y,N,Y
ARGENTINA - COPA DE LA LIGA PROFESIONAL,16/04/2024,19:30,Belgrano,Racing Club,4.0,3.5,1.91,2.15,1.67,2.0,1.73,H,H,D,O,O,U,Y,Y,Y
ARGENTINA - COPA DE LA LIGA PROFESIONAL,16/04/2024,19:30,Lanus,Estudiantes L.P.,2.55,3.2,2.9,2.4,1.53,2.1,1.67,H,H,D,O,O,U,Y,Y,Y
ARGENTINA - COPA DE LA LIGA PROFESIONAL,16/04/2024,19:30,Defensa y Justicia,Newells Old Boys,2.4,3.3,2.9,2.4,1.53,2.1,1.67,H,H,D,O,O,U,Y,Y,Y
ARGENTINA - COPA DE LA LIGA PROFESIONAL,16/04/2024,19:30,Boca Juniors,Godoy Cruz,1.62,3.75,6.0,2.35,1.57,2.38,1.53,H,H,D,O,O,U,Y,Y,Y
COLOMBIA - PRIMERA A,16/04/2024,20:10,Jaguares de Cordoba,Dep. Cali,1.91,3.0,4.33,2.25,1.62,2.0,1.73,A,D,H,U,O,U,Y,N,Y
BRAZIL - SERIE A,16/04/2024,21:30,Bahia,Fluminense,2.4,3.2,3.1,2.05,1.75,1.8,1.95,H,A,H,U,U,U,Y,Y,N
COLOMBIA - PRIMERA A,16/04/2024,22:20,Once Caldas,Santa Fe,3.4,2.88,2.25,2.5,1.5,2.1,1.67,A,D,H,U,O,U,Y,N,Y
