Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-07-02,07:00,JAPAN 1,Vissel Kobe,Sanfrecce Hiroshima,2.4,2.9,3.25,1.61,2.25,1.8,1.95,A,A,H,U,O,O,Y,N,N
2025-07-02,12:00,FINLAND 1,HJK,Jaro,1.27,10.0,6.0,2.55,1.45,1.95,1.8,H,D,H,O,O,U,Y,Y,Y
2025-07-02,12:00,FINLAND 1,Ilves,KTP,1.22,10.0,7.0,3.4,1.28,1.75,2.0,H,D,H,O,O,U,Y,Y,Y
2025-07-02,12:00,FINLAND 1,Inter Turku,Mariehamn,1.2,13.0,6.25,2.8,1.38,2.05,1.7,H,D,H,O,O,U,Y,Y,Y
2025-07-02,12:00,FINLAND 1,VPS,Haka,1.95,3.5,3.8,2.14,1.63,1.57,2.25,H,D,H,O,O,U,Y,Y,Y
2025-07-02,12:00,FINLAND 2,Keski-Uusimaa,Rovaniemi,1.53,4.1,4.75,3.0,1.33,1.4,2.75,A,A,D,O,U,O,N,Y,N
2025-07-02,12:30,FINLAND 2,Mikkeli,Inter Turku 2,2.3,2.25,4.1,3.6,1.23,1.3,3.4,A,A,D,O,U,O,N,Y,N
2025-07-02,12:30,FINLAND 2,OLS Oulu,KPV Kokkola,1.57,3.9,4.33,2.65,1.41,1.5,2.5,A,A,D,O,U,O,N,Y,N
2025-07-02,13:00,FINLAND 2,Atlantis,Tampere Utd,2.45,2.3,3.75,2.48,1.46,1.5,2.5,A,A,D,O,U,O,N,Y,N
2025-07-02,17:00,PERU 1,Juan Pablo II,FBC Melgar,3.9,1.95,3.4,1.8,1.94,1.8,1.91,D,D,A,U,O,O,Y,N,N
2025-07-02,18:45,ARGENTINA COPA,Racing Club,San Martin S.J.,1.6,6.7,3.65,1.65,2.18,2.15,1.65,H,A,A,O,O,U,N,Y,Y
2025-07-02,21:00,USA 2,Birmingham,Charleston,3.85,1.78,3.9,2.1,1.64,1.65,2.1,A,H,H,U,O,O,N,N,N
2025-07-02,21:15,ARGENTINA COPA,Platense,Ind. Rivadavia,2.37,3.5,2.75,1.34,3.15,2.3,1.55,H,A,A,O,O,U,N,Y,Y
