Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-04-27,02:00,AUSTRALIA 1,Auckland FC,Perth Glory,1.33,7.5,5.75,2.7,1.45,1.75,2.0,A,D,D,O,O,O,Y,Y,Y
2025-04-27,02:00,SOUTH KOREA 2,Suwon Bluewings,Seongnam,1.65,4.75,3.8,1.73,2.04,2.0,1.73,D,A,A,O,U,O,N,Y,N
2025-04-27,02:00,SOUTH KOREA 2,Gimpo FC,Jeonnam,2.5,2.8,3.25,1.71,2.06,1.83,1.83,D,A,A,O,U,O,N,Y,N
2025-04-27,02:00,SOUTH KOREA 1,Pohang,Seoul,3.3,2.2,3.25,1.7,2.08,1.83,1.83,A,A,H,O,U,O,N,N,N
2025-04-27,04:00,AUSTRALIA 1,Western United,Sydney FC,2.35,2.63,4.0,3.1,1.35,1.33,3.25,A,D,D,O,O,O,Y,Y,Y
2025-04-27,04:00,CHINA 2,Dingnan Ganlian,Guangxi Pingguo Haliao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,D,H,U,U,O,Y,Y,N
2025-04-27,04:30,SOUTH KOREA 2,Busan,Hwaseong,1.8,4.33,3.6,1.7,2.07,1.91,1.8,D,A,A,O,U,O,N,Y,N
2025-04-27,04:30,SOUTH KOREA 1,Gimcheon Sangmu,Ulsan HD,2.8,2.45,3.4,1.91,1.83,1.67,2.1,A,A,H,O,U,O,N,N,N
2025-04-27,04:30,SOUTH KOREA 1,Daejeon,Gangwon,2.2,3.4,3.2,1.62,2.2,1.83,1.83,A,A,H,O,U,O,N,N,N
2025-04-27,04:30,CHINA 2,Shaanxi Union,Shijiazhuang Gongfu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,D,H,U,U,O,Y,Y,N
2025-04-27,05:30,UKRAINE 2,SC Poltava,Metalist Kharkiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,D,A,U,U,O,N,N,Y
2025-04-27,05:30,CZECH 2,Sparta Prague B,Zlin,3.4,2.0,3.1,1.84,1.87,1.73,2.0,D,A,D,U,O,O,N,Y,Y
2025-04-27,05:30,AUSTRIA 2,Kapfenberg,Ried,4.85,1.6,4.1,2.11,1.68,1.75,1.98,D,D,A,O,U,U,Y,N,N
2025-04-27,05:30,SLOVAKIA 2,Petrzalka,Samorin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,A,H,O,O,U,Y,N,N
2025-04-27,06:30,ESTONIA 2,Tallinna Kalev U21,Nomme Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,A,A,O,O,U,N,N,N
2025-04-27,07:00,SPAIN 3,Real Madrid B,Ceuta,2.3,3.0,2.9,1.65,2.15,1.83,1.83,H,H,A,U,U,U,Y,Y,Y
2025-04-27,07:00,SPAIN 4,Calahorra,Utebo FC,1.88,3.9,3.3,1.56,2.28,2.02,1.62,A,D,D,U,U,O,N,N,N
2025-04-27,07:00,SPAIN 4,Real Sociedad C,UD Logrones,4.8,1.7,3.45,1.74,1.98,1.85,1.75,A,D,D,U,U,O,N,N,N
2025-04-27,07:00,SPAIN 4,Zaragoza B,Teruel,2.3,3.0,3.15,1.56,2.28,1.91,1.7,A,D,D,U,U,O,N,N,N
2025-04-27,07:00,SPAIN 4,SD Logrones,Eibar B,1.91,3.95,3.2,1.62,2.17,1.91,1.7,A,D,D,U,U,O,N,N,N
2025-04-27,07:00,SPAIN 4,Salamanca,Langreo,2.6,2.72,2.95,1.52,2.36,1.91,1.7,A,D,D,U,U,O,N,N,N
