Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
4925935,USA MLS,2023,2023-02-25 18:30:00,0,Nashville SC,New York City,2,0,2.45,3.48,2.74,1.03,8.5,1.29,3.3,1.86,1.94,3.2,1.3,5.75,1.1,1.75,2.0
4925936,USA MLS,2023,2023-02-25 21:30:00,0,Atlanta United FC,SJ Earthquakes,2,1,1.61,4.2,5.05,1.02,17.0,1.17,4.5,1.6,2.15,2.22,1.58,3.8,1.22,1.67,2.1
4925937,USA MLS,2023,2023-02-25 21:30:00,0,Charlotte,New England Revolution,0,1,2.06,3.72,3.3,1.03,16.0,1.22,3.8,1.6,2.15,2.6,1.44,4.5,1.17,1.57,2.25
4925938,USA MLS,2023,2023-02-25 21:30:00,0,FC Cincinnati,Houston Dynamo,2,1,1.69,4.14,4.48,1.02,19.0,1.17,4.5,1.53,2.35,2.4,1.55,3.8,1.22,1.62,2.2
4925939,USA MLS,2023,2023-02-25 21:30:00,0,DC United,Toronto,3,2,2.29,3.68,2.87,1.03,16.0,1.2,4.0,1.61,2.15,2.6,1.44,4.33,1.18,1.57,2.25
4925940,USA MLS,2023,2023-02-25 21:30:00,0,Inter Miami,Montreal Impact,2,0,2.53,3.56,2.62,1.04,13.0,1.25,3.6,1.75,2.08,2.8,1.38,5.0,1.13,1.62,2.2
4925941,USA MLS,2023,2023-02-25 21:30:00,0,Orlando City,New York RB,1,0,2.33,3.4,3.0,1.07,10.0,1.34,3.3,1.99,1.82,3.95,1.25,8.5,1.09,1.8,1.95
4925942,USA MLS,2023,2023-02-25 21:30:00,0,Philadelphia Union,Columbus Crew,4,1,1.74,3.8,4.56,1.05,12.5,1.29,3.4,1.89,1.91,3.0,1.33,5.5,1.11,1.8,1.95
4925943,USA MLS,2023,2023-02-25 22:30:00,0,Austin,St. Louis City,2,3,1.53,4.2,5.8,1.01,17.0,1.16,4.44,1.66,2.12,2.4,1.49,4.2,1.17,1.63,2.2
4925944,USA MLS,2023,2023-02-25 22:30:00,0,FC Dallas,Minnesota United,0,1,1.97,3.74,3.54,1.04,14.0,1.25,3.6,1.7,2.05,2.87,1.36,5.0,1.13,1.75,2.0
4925947,USA MLS,2023,2023-02-26 00:30:00,0,Vancouver Whitecaps,Real Salt Lake,1,2,2.4,3.5,2.83,1.05,12.0,1.29,3.4,1.83,1.97,3.0,1.33,5.5,1.11,1.7,2.05
4925948,USA MLS,2023,2023-02-26 22:00:00,0,Seattle Sounders,Colorado Rapids,4,0,1.72,3.85,4.2,1.03,13.0,1.22,3.8,1.74,2.1,2.63,1.43,4.75,1.15,1.67,2.1
4925946,USA MLS,2023,2023-02-28 00:00:00,0,Portland Timbers,Sporting KC,1,0,1.95,3.7,3.55,1.03,17.0,1.2,4.0,1.65,2.16,2.5,1.48,4.33,1.18,1.57,2.25
4925949,USA MLS,2023,2023-03-04 18:30:00,0,Los Angeles FC,Portland Timbers,3,2,1.47,4.5,6.0,1.03,17.0,1.18,4.75,1.5,2.35,2.4,1.53,4.33,1.2,1.7,2.1
