Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1295599,England Championship,2021/2022,2021-08-06 15:45:00,1,AFC Bournemouth,West Bromwich Albion,2,2,2.3,3.4,3.1,1.09,8.75,1.33,3.3,1.85,1.95,3.15,1.36,6.0,1.15,1.8,2.05
1295606,England Championship,2021/2022,2021-08-07 11:00:00,1,Queens Park Rangers,Millwall,1,1,2.15,3.35,3.65,1.1,7.75,1.42,2.9,2.1,1.74,3.55,1.3,6.75,1.12,1.91,1.91
1295605,England Championship,2021/2022,2021-08-07 11:00:00,1,Preston North End,Hull City,1,4,2.35,3.3,3.2,1.1,7.75,1.39,3.0,2.1,1.77,3.45,1.31,6.5,1.13,1.91,1.95
1295604,England Championship,2021/2022,2021-08-07 11:00:00,1,Luton Town,Peterborough United,3,0,2.6,3.35,2.2,1.05,7.75,1.3,3.2,2.0,1.8,3.25,1.3,6.0,1.1,1.73,2.0
1295607,England Championship,2021/2022,2021-08-07 11:00:00,1,Stoke City,Reading,3,2,2.1,3.25,3.9,1.13,6.5,1.53,2.55,2.45,1.56,4.35,1.22,8.75,1.09,2.2,1.69
1295602,England Championship,2021/2022,2021-08-07 11:00:00,1,Cardiff City,Barnsley,1,1,2.5,3.2,3.0,1.12,6.75,1.45,2.75,2.25,1.67,3.85,1.27,7.5,1.11,1.95,1.91
1295601,England Championship,2021/2022,2021-08-07 11:00:00,1,Bristol City,Blackpool,1,1,2.2,3.35,3.45,1.1,7.75,1.39,3.0,2.1,1.74,3.45,1.31,6.75,1.12,1.95,1.91
1295600,England Championship,2021/2022,2021-08-07 11:00:00,1,Blackburn Rovers,Swansea City,2,1,2.2,3.25,3.6,1.11,7.25,1.38,3.05,2.15,1.71,3.65,1.29,7.25,1.11,1.95,1.87
1295603,England Championship,2021/2022,2021-08-07 11:00:00,1,Derby County,Huddersfield Town,1,1,2.6,3.35,2.8,1.11,7.5,1.43,2.9,2.15,1.71,3.7,1.29,7.0,1.11,1.95,1.87
1295608,England Championship,2021/2022,2021-08-07 16:00:00,1,Sheffield United,Birmingham City,0,1,1.8,3.4,5.25,1.12,6.75,1.49,2.65,2.4,1.61,4.35,1.22,8.75,1.08,2.25,1.67
1295609,England Championship,2021/2022,2021-08-08 09:30:00,1,Fulham,Middlesbrough,1,1,1.83,3.5,4.75,1.11,7.5,1.43,2.85,2.15,1.71,3.8,1.27,7.25,1.11,2.0,1.83
1295610,England Championship,2021/2022,2021-08-08 12:30:00,1,Coventry City,Nottingham Forest,2,1,2.25,3.15,3.6,1.13,6.5,1.5,2.65,2.4,1.59,4.25,1.24,8.5,1.09,2.1,1.74
1295611,England Championship,2021/2022,2021-08-14 08:30:00,2,Peterborough United,Derby County,2,1,2.5,3.2,3.05,1.12,7.0,1.44,2.8,2.25,1.67,3.8,1.27,7.5,1.11,2.0,1.83
1295618,England Championship,2021/2022,2021-08-14 11:00:00,2,Millwall,Blackburn Rovers,1,1,2.2,3.15,3.75,1.12,6.75,1.45,2.75,2.2,1.67,3.85,1.27,7.75,1.1,2.0,1.83
1295621,England Championship,2021/2022,2021-08-14 11:00:00,2,West Bromwich Albion,Luton Town,3,2,1.71,3.75,5.25,1.08,9.5,1.3,3.55,1.83,2.0,3.15,1.37,6.0,1.14,1.8,2.05
1295620,England Championship,2021/2022,2021-08-14 11:00:00,2,Reading,Preston North End,2,1,2.25,3.25,3.4,1.11,7.0,1.43,2.85,2.15,1.71,3.75,1.28,7.25,1.11,1.95,1.87
1295619,England Championship,2021/2022,2021-08-14 11:00:00,2,Nottingham Forest,AFC Bournemouth,1,2,3.15,3.15,2.45,1.12,7.0,1.44,2.8,2.2,1.67,3.8,1.28,7.25,1.11,2.0,1.83
1295617,England Championship,2021/2022,2021-08-14 11:00:00,2,Middlesbrough,Bristol City,2,1,1.91,3.25,4.75,1.13,6.5,1.5,2.6,2.4,1.59,4.25,1.24,8.75,1.09,2.2,1.71
1295615,England Championship,2021/2022,2021-08-14 11:00:00,2,Huddersfield Town,Fulham,1,5,4.45,3.4,1.91,1.11,7.25,1.44,2.8,2.25,1.67,3.9,1.26,7.75,1.1,2.1,1.77
