Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
4869865,Republic of Ireland Premier Division,2023,2023-02-17 16:45:00,1,Cork City,Bohemians,1,2,2.71,3.52,2.45,1.05,8.0,1.33,3.0,1.9,2.0,3.4,1.29,6.0,1.09,1.8,1.95
4869866,Republic of Ireland Premier Division,2023,2023-02-17 16:45:00,1,Dundalk,UCD,1,1,1.35,5.05,8.4,1.02,12.0,1.2,4.0,1.6,2.23,2.6,1.44,4.33,1.18,1.95,1.75
4869867,Republic of Ireland Premier Division,2023,2023-02-17 16:45:00,1,Shelbourne,Drogheda United,0,0,1.53,4.32,5.8,1.02,9.5,1.25,3.5,1.77,1.96,3.3,1.28,5.2,1.12,2.05,1.7
4869868,Republic of Ireland Premier Division,2023,2023-02-17 16:45:00,1,St Patrick's Athl.,Derry City,1,1,2.78,3.24,2.55,1.07,7.0,1.38,2.8,2.12,1.65,3.8,1.22,7.0,1.07,1.95,1.8
4869869,Republic of Ireland Premier Division,2023,2023-02-18 16:45:00,1,Sligo Rovers,Shamrock Rovers,1,1,4.24,3.54,1.85,1.07,7.5,1.36,2.95,2.11,1.73,4.0,1.22,7.0,1.08,2.0,1.75
5019274,Republic of Ireland Premier Division,2023,2023-02-24 16:45:00,2,Bohemians,Dundalk,2,1,2.71,3.45,2.36,1.03,8.2,1.32,3.04,1.98,1.88,3.55,1.24,6.8,1.06,1.8,1.88
5019275,Republic of Ireland Premier Division,2023,2023-02-24 16:45:00,2,Derry City,Cork City,2,0,1.38,4.55,7.4,1.06,8.0,1.33,3.25,1.93,1.93,3.4,1.3,6.0,1.11,2.38,1.53
5019276,Republic of Ireland Premier Division,2023,2023-02-24 16:45:00,2,Drogheda United,Shamrock Rovers,1,1,6.0,4.15,1.49,1.04,8.5,1.28,3.4,1.98,1.88,3.4,1.3,5.0,1.13,2.0,1.75
5019277,Republic of Ireland Premier Division,2023,2023-02-24 16:45:00,2,St Patrick's Athl.,Shelbourne,1,0,1.85,3.4,4.1,1.04,7.4,1.39,2.71,1.73,1.88,4.05,1.19,7.9,1.03,2.0,1.68
5019278,Republic of Ireland Premier Division,2023,2023-02-24 16:45:00,2,UCD,Sligo Rovers,2,3,3.75,3.45,1.9,1.07,7.5,1.33,3.25,1.91,1.71,3.4,1.3,6.5,1.1,1.85,1.85
