Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1318903,Germany Bundesliga,2021/2022,2021-08-13 15:30:00,1,Borussia M'gladbach,Bayern München,1,1,5.9,5.4,1.46,1.03,19.0,1.16,6.0,1.28,3.3,1.67,2.15,3.25,1.36,1.51,2.65
1318904,Germany Bundesliga,2021/2022,2021-08-14 10:30:00,1,Wolfsburg,Bochum,1,0,1.51,4.55,6.75,1.05,14.0,1.24,4.45,1.65,2.3,2.55,1.56,4.4,1.24,1.8,2.05
1318905,Germany Bundesliga,2021/2022,2021-08-14 10:30:00,1,Union Berlin,Bayer Leverkusen,1,1,2.65,3.35,2.8,1.09,9.0,1.35,3.35,1.95,1.91,3.15,1.38,6.0,1.16,1.77,2.1
1318906,Germany Bundesliga,2021/2022,2021-08-14 10:30:00,1,Stuttgart,Greuther Fürth,5,1,1.91,3.9,4.0,1.06,13.0,1.26,4.15,1.69,2.25,2.65,1.51,4.65,1.22,1.67,2.3
1318907,Germany Bundesliga,2021/2022,2021-08-14 10:30:00,1,Augsburg,Hoffenheim,0,4,3.3,3.75,2.15,1.06,13.0,1.21,4.65,1.67,2.3,2.55,1.56,4.35,1.25,1.61,2.4
1318908,Germany Bundesliga,2021/2022,2021-08-14 10:30:00,1,Arminia Bielefeld,Freiburg,0,0,3.05,3.15,2.55,1.12,7.25,1.47,2.85,2.3,1.65,4.05,1.27,8.0,1.1,2.05,1.8
1318909,Germany Bundesliga,2021/2022,2021-08-14 13:30:00,1,Borussia Dortmund,Eintracht Frankfurt,5,2,1.43,5.5,7.0,1.03,21.0,1.15,6.0,1.42,3.0,2.0,1.87,3.15,1.38,1.62,2.35
1318910,Germany Bundesliga,2021/2022,2021-08-15 10:30:00,1,Mainz 05,RB Leipzig,1,0,8.0,5.25,1.4,1.05,14.0,1.24,4.5,1.62,2.35,2.55,1.56,4.55,1.22,1.91,1.95
1318911,Germany Bundesliga,2021/2022,2021-08-15 12:30:00,1,Köln,Hertha BSC,3,1,2.87,3.24,2.26,1.05,8.0,1.32,3.4,1.82,1.95,3.2,1.3,5.75,1.1,1.7,2.05
1318912,Germany Bundesliga,2021/2022,2021-08-20 15:30:00,2,RB Leipzig,Stuttgart,4,0,1.43,5.0,7.25,1.04,16.0,1.21,4.75,1.57,2.5,2.35,1.65,4.05,1.27,1.8,2.1
1318913,Germany Bundesliga,2021/2022,2021-08-21 10:30:00,2,Eintracht Frankfurt,Augsburg,0,0,1.65,4.4,5.25,1.05,14.0,1.21,4.75,1.59,2.45,2.4,1.61,4.05,1.26,1.71,2.25
1318914,Germany Bundesliga,2021/2022,2021-08-21 10:30:00,2,Freiburg,Borussia Dortmund,2,1,5.5,4.6,1.59,1.04,16.0,1.2,4.95,1.54,2.6,2.25,1.71,3.7,1.3,1.65,2.3
1318915,Germany Bundesliga,2021/2022,2021-08-21 10:30:00,2,Hertha BSC,Wolfsburg,1,2,3.2,3.45,2.3,1.08,10.0,1.32,3.6,1.91,2.0,3.0,1.42,5.5,1.18,1.74,2.15
1318916,Germany Bundesliga,2021/2022,2021-08-21 10:30:00,2,Bochum,Mainz 05,2,0,2.8,3.5,2.55,1.07,10.5,1.31,3.65,1.87,2.0,3.0,1.43,5.5,1.17,1.74,2.2
1318917,Germany Bundesliga,2021/2022,2021-08-21 10:30:00,2,Greuther Fürth,Arminia Bielefeld,1,1,2.5,3.3,2.9,1.05,7.75,1.3,3.2,1.86,2.02,3.25,1.35,6.0,1.09,1.8,1.95
1318918,Germany Bundesliga,2021/2022,2021-08-21 13:30:00,2,Bayer Leverkusen,Borussia M'gladbach,4,0,2.4,3.65,2.95,1.06,13.0,1.25,4.3,1.65,2.3,2.55,1.56,4.25,1.25,1.57,2.5
1318919,Germany Bundesliga,2021/2022,2021-08-22 10:30:00,2,Hoffenheim,Union Berlin,2,2,2.0,3.8,3.7,1.06,12.0,1.27,3.95,1.74,2.15,2.75,1.49,4.75,1.21,1.69,2.25
1318920,Germany Bundesliga,2021/2022,2021-08-22 12:30:00,2,Bayern München,Köln,3,2,1.13,11.0,21.0,1.01,38.0,1.09,9.25,1.25,4.2,1.59,2.45,2.3,1.67,1.87,2.0
1318921,Germany Bundesliga,2021/2022,2021-08-27 15:30:00,3,Borussia Dortmund,Hoffenheim,3,2,1.43,5.5,6.5,1.02,24.0,1.12,7.25,1.34,3.4,1.8,2.05,2.8,1.47,1.47,2.8
1318922,Germany Bundesliga,2021/2022,2021-08-28 10:30:00,3,Stuttgart,Freiburg,2,3,2.2,3.6,3.3,1.06,13.0,1.25,4.2,1.69,2.25,2.65,1.51,4.55,1.22,1.61,2.4
1318923,Germany Bundesliga,2021/2022,2021-08-28 10:30:00,3,Mainz 05,Greuther Fürth,3,0,1.75,3.66,3.93,1.04,13.0,1.24,4.2,2.15,1.7,2.6,1.5,5.0,1.17,1.7,2.05
1318924,Germany Bundesliga,2021/2022,2021-08-28 10:30:00,3,Augsburg,Bayer Leverkusen,1,4,5.0,4.05,1.71,1.07,10.75,1.3,3.7,1.8,2.1,2.9,1.43,5.25,1.18,1.87,2.0
1318925,Germany Bundesliga,2021/2022,2021-08-28 10:30:00,3,Arminia Bielefeld,Eintracht Frankfurt,1,1,3.45,3.6,2.15,1.07,10.75,1.29,3.8,1.8,2.1,2.85,1.45,5.0,1.19,1.71,2.2
1318926,Germany Bundesliga,2021/2022,2021-08-28 10:30:00,3,Köln,Bochum,2,1,1.8,4.05,4.45,1.06,13.0,1.25,4.25,1.67,2.3,2.6,1.54,4.45,1.24,1.67,2.3
1318927,Germany Bundesliga,2021/2022,2021-08-28 13:30:00,3,Bayern München,Hertha BSC,5,0,1.17,8.75,17.0,1.02,31.0,1.1,8.25,1.3,3.7,1.69,2.25,2.55,1.56,1.83,2.05
1318928,Germany Bundesliga,2021/2022,2021-08-29 10:30:00,3,Union Berlin,Borussia M'gladbach,2,1,2.55,3.4,2.9,1.07,11.0,1.28,3.9,1.8,2.05,2.9,1.44,5.25,1.19,1.69,2.25
1318929,Germany Bundesliga,2021/2022,2021-08-29 12:30:00,3,Wolfsburg,RB Leipzig,1,0,3.4,3.45,2.25,1.08,9.75,1.29,3.25,1.8,1.91,2.85,1.37,5.5,1.17,1.74,2.15
1318930,Germany Bundesliga,2021/2022,2021-09-11 10:30:00,4,Bayer Leverkusen,Borussia Dortmund,3,4,3.2,3.8,2.2,1.04,18.0,1.17,5.75,1.47,2.8,2.1,1.8,3.3,1.36,1.43,3.0
1318931,Germany Bundesliga,2021/2022,2021-09-11 10:30:00,4,Union Berlin,Augsburg,0,0,1.71,3.95,5.25,1.07,10.5,1.32,3.6,1.87,2.0,3.05,1.4,5.75,1.17,1.87,2.0
1318932,Germany Bundesliga,2021/2022,2021-09-11 10:30:00,4,Freiburg,Köln,1,1,2.35,3.5,3.15,1.07,11.0,1.28,3.9,1.77,2.15,2.75,1.48,4.85,1.21,1.67,2.3
1318933,Germany Bundesliga,2021/2022,2021-09-11 10:30:00,4,Hoffenheim,Mainz 05,0,2,2.25,3.6,3.3,1.06,13.0,1.25,4.3,1.67,2.25,2.55,1.54,4.35,1.25,1.61,2.4
